Entry	Cross-reference (InterPro)
Q15418	IPR000961;IPR011009;IPR017892;IPR000719;IPR017441;IPR016239;IPR008271;
Q15465	IPR001657;IPR001767;IPR009045;IPR000320;IPR003586;IPR003587;IPR036844;IPR006141;
Q15466	IPR035500;IPR000536;IPR001723;
Q15569	IPR011009;IPR000719;IPR017441;IPR001245;IPR015782;IPR008266;
Q15652	IPR003347;
Q15661	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
Q15678	IPR019749;IPR014352;IPR035963;IPR019748;IPR019747;IPR000299;IPR018979;IPR018980;IPR011993;IPR029021;IPR000242;IPR016130;IPR003595;IPR014392;IPR000387;IPR029071;
Q15717	IPR006548;IPR034775;IPR002343;IPR034996;IPR012677;IPR035979;IPR000504;
Q15722	IPR000276;IPR017452;IPR003981;IPR003983;
Q15746	IPR003961;IPR036116;IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR003598;IPR011009;IPR015725;IPR000719;IPR017441;IPR008271;
Q15750	IPR015655;IPR036457;IPR001932;
Q15758	IPR001991;IPR018107;IPR036458;
Q15759	IPR011009;IPR003527;IPR008352;IPR000719;IPR017441;
Q15761	IPR000276;IPR017452;IPR000393;IPR000611;
Q15788	IPR011598;IPR010011;IPR036638;IPR028819;IPR009110;IPR014920;IPR037077;IPR017426;IPR000014;IPR035965;IPR013767;IPR014935;
Q15831	IPR011009;IPR039154;IPR000719;IPR017441;IPR008271;
Q15835	IPR000961;IPR000239;IPR032965;IPR037716;IPR011009;IPR000719;IPR017441;IPR016137;IPR036305;IPR008271;
Q15858	IPR005821;IPR000048;IPR001696;IPR010526;IPR024583;IPR028803;IPR027359;
Q15904	IPR008388;
Q15910	IPR026489;IPR021654;IPR001005;IPR001214;IPR033467;
Q16198	IPR000418;IPR036388;IPR036390;
Q16236	IPR004827;IPR004826;IPR029845;IPR008917;
Q16288	IPR000483;IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR013151;IPR011009;IPR001611;IPR032675;IPR000372;IPR031635;IPR000719;IPR017441;IPR001245;IPR020446;IPR008266;IPR020635;IPR020777;IPR002011;
Q16445	IPR006028;IPR001390;IPR005436;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
Q16478	IPR001828;IPR019594;IPR001508;IPR001320;IPR028082;
Q16512	IPR000961;IPR037784;IPR011072;IPR036274;IPR011009;IPR017892;IPR037317;IPR037313;IPR000719;IPR017441;IPR008271;
Q16513	IPR000961;IPR000008;IPR037784;IPR011072;IPR036274;IPR011009;IPR017892;IPR037313;IPR000719;IPR017441;IPR008271;
Q16539	IPR011009;IPR003527;IPR008352;IPR038784;IPR000719;IPR017441;
Q16548	IPR002475;IPR020717;IPR020726;IPR013282;IPR036834;IPR026298;
Q16549	IPR008979;IPR034182;IPR002884;IPR000209;IPR036852;IPR022398;IPR023828;IPR015500;IPR032815;IPR038466;
Q16566	IPR011009;IPR000719;IPR017441;IPR008271;
Q16572	IPR011701;IPR020846;IPR036259;
Q16581	IPR001644;IPR002234;IPR000826;IPR000276;IPR017452;
Q16584	IPR011009;IPR035779;IPR016231;IPR000719;IPR017441;IPR001245;IPR008271;IPR036028;IPR001452;
Q16602	IPR003287;IPR017981;IPR003289;IPR036445;IPR001879;IPR000832;IPR017983;
Q16620	IPR000483;IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR003598;IPR011009;IPR001611;IPR032675;IPR000372;IPR031635;IPR000719;IPR017441;IPR001245;IPR020455;IPR008266;IPR020635;IPR020777;IPR002011;
Q16637	IPR010304;IPR002999;
Q16644	IPR011009;IPR027442;IPR000719;IPR017441;IPR008271;
Q16647	IPR001128;IPR024204;IPR002403;IPR036396;IPR027286;
Q16651	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
Q16654	IPR036784;IPR018955;IPR039028;IPR003594;IPR036890;IPR005467;
Q16659	IPR011009;IPR008350;IPR000719;IPR017441;IPR008271;
Q16665	IPR011598;IPR001321;IPR014887;IPR021537;IPR036638;IPR001610;IPR000014;IPR035965;IPR013767;IPR013655;
Q16678	IPR032971;IPR001128;IPR017972;IPR002401;IPR036396;
Q16706	IPR011013;IPR011330;IPR011682;IPR015341;IPR037094;IPR000602;IPR027291;IPR028995;IPR013780;
Q16719	IPR000192;IPR010111;IPR015424;IPR015422;IPR015421;
Q16739	IPR025993;IPR029044;
Q16769	IPR037457;IPR007484;IPR040234;
Q16773	IPR004839;IPR034614;IPR015424;IPR015422;IPR015421;
Q16775	IPR035680;IPR032282;IPR017782;IPR001279;IPR036866;
Q16790	IPR018429;IPR001148;IPR036398;IPR023561;IPR018338;
Q16816	IPR011009;IPR002291;IPR000719;IPR017441;IPR008271;
Q16828	IPR000340;IPR024950;IPR008343;IPR029021;IPR001763;IPR036873;IPR000387;IPR020422;
Q16831	IPR018016;IPR000845;IPR035994;IPR010059;
Q16832	IPR034299;IPR000421;IPR008979;IPR011009;IPR000719;IPR001245;IPR008266;IPR020635;IPR002011;
Q16850	IPR001128;IPR017972;IPR002403;IPR036396;
Q16853	IPR000269;IPR015798;IPR036460;IPR016182;IPR015800;IPR015802;
Q16873	IPR001446;IPR018295;IPR023352;IPR001129;
Q16875	IPR003094;IPR013079;IPR013078;IPR029033;IPR027417;IPR001345;
Q16877	IPR003094;IPR013079;IPR013078;IPR029033;IPR027417;IPR001345;
Q16881	IPR036188;IPR023753;IPR016156;IPR002109;IPR001100;IPR004099;IPR012999;IPR036249;IPR006338;
Q1A7N1	IPR005821;IPR029603;
Q1HEC0	IPR034733;IPR013537;IPR011761;IPR013815;IPR005481;IPR011764;IPR005482;IPR000089;IPR005479;IPR029045;IPR011763;IPR011762;IPR016185;IPR011054;IPR011053;
Q1L4E8	IPR000276;IPR017452;IPR026234;IPR027338;
Q1W675	IPR002202;IPR023074;IPR023076;IPR004554;IPR004816;IPR023282;IPR009023;IPR009029;IPR000731;
Q27957	IPR011992;IPR008907;IPR030792;
Q27963	IPR011701;IPR020846;IPR036259;IPR004734;
Q27971	IPR033883;IPR022684;IPR022682;IPR022683;IPR036213;IPR029539;IPR011992;IPR018247;IPR002048;IPR038765;IPR000169;IPR001300;
Q28037	IPR035500;IPR000536;IPR001723;IPR000324;IPR001628;IPR013088;
Q28039	IPR000175;IPR003028;IPR037272;
Q28044	IPR002233;IPR000332;IPR000276;IPR017452;
Q28156	IPR003018;IPR029016;IPR003607;IPR023088;IPR002073;IPR036971;IPR023174;
Q28263	IPR003018;IPR029016;IPR003607;IPR032958;IPR023088;IPR002073;IPR036971;IPR023174;
Q28309	IPR000466;IPR001634;IPR000276;IPR017452;
Q28524	IPR002233;IPR000681;IPR000276;IPR017452;
Q28838	IPR002233;IPR001946;IPR000276;IPR017452;
Q28969	IPR003097;IPR017927;IPR001094;IPR008254;IPR001709;IPR029039;IPR039261;IPR023173;IPR012144;IPR004030;IPR036119;IPR001433;IPR017938;
Q28998	IPR002233;IPR000507;IPR000276;IPR017452;
Q29010	IPR000499;IPR002175;IPR000276;IPR017452;
Q29092	IPR003594;IPR036890;IPR019805;IPR037196;IPR001404;IPR020575;IPR020568;
Q29463	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
Q29495	IPR016181;IPR000182;
Q29550	IPR029058;IPR002018;IPR019826;IPR019819;
Q2AC31	IPR000276;IPR017452;
Q2KHZ8	IPR033452;IPR001139;IPR033453;IPR013780;IPR017853;
Q2KIM0	IPR016286;IPR028755;IPR031919;IPR000933;IPR018526;IPR013780;IPR017853;
Q2KJ64	IPR014033;IPR006035;IPR023696;IPR020855;
Q2LAM0	IPR001199;IPR036400;IPR018506;IPR006694;IPR014430;
Q2M2I8	IPR011009;IPR000719;IPR008271;
Q2M385	IPR020864;IPR039707;
Q2NL51	IPR011009;IPR000719;IPR017441;IPR008271;IPR039192;
Q2NL67	IPR012317;
Q2NNR4	IPR013311;IPR004071;IPR000276;IPR017452;
Q2NNR5	IPR013310;IPR004071;IPR000276;IPR017452;
Q2TA32	IPR023451;IPR036926;IPR000398;IPR020940;
Q2TB90	IPR001312;IPR019807;IPR022673;IPR022672;
Q2TJZ7	IPR023352;IPR001129;IPR040162;
Q2V0Q7	IPR002236;IPR034321;IPR000355;IPR000276;IPR017452;
Q2WGM0	IPR000276;IPR017452;IPR001681;IPR001013;
Q2XUH7	IPR000147;IPR000248;IPR000276;IPR017452;
Q2XVA1	IPR001128;IPR017972;IPR002401;IPR036396;
Q30167	IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011162;IPR014745;IPR000353;
Q32MK0	IPR011009;IPR000719;IPR017441;IPR008271;
Q33BM1	IPR000276;IPR017452;
Q3B7M2	IPR035680;IPR032282;IPR017782;IPR001279;IPR036866;
Q3SYC2	IPR007130;
Q3SZX4	IPR001148;IPR036398;IPR023561;IPR018338;IPR018441;
Q3THK7	IPR029062;IPR017926;IPR001674;IPR004739;IPR025777;IPR022310;IPR014729;
Q3U3Q1	IPR011009;IPR007330;IPR036181;IPR000719;IPR017441;IPR008271;
Q3U6B2	IPR000276;IPR017452;
Q3UES3	IPR002110;IPR020683;IPR036770;IPR012317;IPR001660;IPR013761;
Q3UP87	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
Q3UQU0	IPR001487;IPR036427;IPR021900;
Q3UVX5	IPR001828;IPR000337;IPR011500;IPR038550;IPR017978;IPR017979;IPR000162;IPR000202;IPR019588;IPR028082;
Q3UXZ9	IPR001606;IPR036431;IPR003347;IPR003349;IPR013637;IPR019786;IPR004198;IPR011011;IPR001965;IPR019787;IPR013083;
Q3ZKN1	IPR038765;IPR025661;IPR000169;IPR025660;IPR013128;IPR000668;IPR015644;IPR039417;IPR013201;
Q460N3	IPR002589;IPR034401;IPR012317;
Q460N5	IPR002589;IPR012677;IPR034517;IPR012317;IPR004170;IPR037197;
Q495T6	IPR024079;IPR029735;IPR000718;IPR018497;IPR008753;
Q499N1	IPR035500;IPR000536;IPR001723;IPR003078;IPR001628;IPR013088;
Q4FZV0	IPR036156;IPR008979;IPR006103;IPR017853;IPR013783;
Q4G017	IPR001611;IPR003591;IPR032675;IPR037904;IPR001683;IPR036871;
Q4L144	IPR000276;IPR017452;IPR000586;IPR001856;
Q4QQW4	IPR000286;IPR003084;IPR023801;IPR037138;IPR023696;
Q4U2R8	IPR020846;IPR005828;IPR036259;IPR004749;
Q4VQ11	IPR001068;IPR001634;IPR000276;IPR017452;
Q52WX2	IPR011009;IPR000719;IPR008271;IPR016234;
Q533H1	IPR000276;IPR017452;IPR000670;
Q53EL6	IPR016024;IPR003891;IPR016021;IPR039778;
Q53GL7	IPR012677;IPR034464;IPR012317;
Q56D22	IPR036291;IPR002347;
Q56D28	IPR000276;IPR017452;
Q56UN5	IPR011009;IPR000719;IPR017441;IPR008271;
Q571F8	IPR002110;IPR020683;IPR036770;IPR012338;IPR015868;
Q58D55	IPR026283;IPR025300;IPR008979;IPR031330;IPR019801;IPR001944;IPR017853;
Q58F21	IPR031354;IPR001487;IPR036427;IPR018359;IPR027353;IPR038336;
Q58FF3	IPR037196;IPR001404;IPR020568;
Q59H18	IPR002110;IPR020683;IPR036770;IPR011009;IPR000719;IPR017441;IPR001245;
Q5BJR8	IPR035500;IPR021780;IPR000536;IPR001723;IPR000003;IPR001628;IPR013088;
Q5DUB1	IPR000276;IPR017452;IPR001681;IPR000046;
Q5EGZ1	IPR031588;IPR001548;
Q5FVF5	IPR011009;IPR000719;IPR001245;IPR008266;IPR020635;
Q5FVR2	IPR000312;IPR017459;IPR036320;IPR035902;IPR036566;IPR013102;IPR018090;IPR000053;
Q5JRX3	IPR011249;IPR011765;IPR007863;IPR013578;
Q5KSK8	IPR004070;IPR000355;IPR000276;IPR017452;
Q5KTC7	IPR016699;IPR029130;IPR029132;
Q5MPP0	IPR001199;IPR036400;IPR018506;IPR006694;IPR014430;
Q5NUL3	IPR000276;IPR017452;
Q5QD14	IPR017981;IPR000276;IPR017452;IPR009132;
Q5QJU3	IPR008901;
Q5R387	IPR001211;IPR033112;IPR016090;IPR036444;
Q5RJP0	IPR018170;IPR020471;IPR023210;IPR036812;
Q5S007	IPR036770;IPR011989;IPR016024;IPR032171;IPR011009;IPR001611;IPR003591;IPR032675;IPR027417;IPR000719;IPR017441;IPR020859;IPR008271;IPR005225;IPR015943;IPR036322;
Q5SWU9	IPR034733;IPR013537;IPR011761;IPR013815;IPR005481;IPR001882;IPR011764;IPR005482;IPR000089;IPR005479;IPR029045;IPR011763;IPR011762;IPR016185;IPR011054;IPR011053;
Q5TC84	IPR006757;IPR039574;
Q5TCQ9	IPR008145;IPR008144;IPR020590;IPR030035;IPR027417;IPR001478;IPR036034;IPR001202;IPR036020;
Q5U431	IPR000276;IPR017452;
Q5VT25	IPR000961;IPR001180;IPR000095;IPR031597;IPR011009;IPR014930;IPR002219;IPR011993;IPR001849;IPR017892;IPR000719;IPR017441;IPR008271;IPR026611;
Q5XX84	IPR036291;IPR020904;IPR002347;
Q5XXA6	IPR032394;IPR007632;IPR031287;
Q5YLN7	IPR010526;
Q60457	IPR004299;IPR014371;IPR030687;
Q60484	IPR000505;IPR002231;IPR000276;IPR017452;
Q60490	IPR007905;IPR033118;
Q60492	IPR006716;
Q60612	IPR001068;IPR001634;IPR000276;IPR017452;
Q60613	IPR001513;IPR001634;IPR000276;IPR017452;
Q60614	IPR001435;IPR001634;IPR000276;IPR017452;
Q60631	IPR030219;IPR035643;IPR035641;IPR000980;IPR036860;IPR036028;IPR001452;
Q60714	IPR020845;IPR000873;IPR030308;
Q60737	IPR011009;IPR000719;IPR017441;IPR008271;
Q60748	IPR017981;IPR003053;IPR003051;IPR036445;IPR001879;IPR000832;IPR017983;
Q60751	IPR003961;IPR036116;IPR006211;IPR006212;IPR009030;IPR013783;IPR011009;IPR000719;IPR017441;IPR000494;IPR036941;IPR001245;IPR008266;IPR020635;IPR016246;IPR002011;
Q60795	IPR004827;IPR004826;IPR029845;IPR008917;
Q60855	IPR011029;IPR000488;IPR011009;IPR000719;IPR025735;IPR037934;IPR001245;IPR008271;
Q60857	IPR000175;IPR013086;IPR037272;
Q61009	IPR005428;IPR002159;
Q61096	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
Q61125	IPR001186;IPR000496;IPR000276;IPR017452;
Q61143	IPR002110;IPR020683;IPR036770;IPR005821;IPR013555;IPR005462;IPR002153;
Q61180	IPR001873;IPR004724;IPR020903;
Q61214	IPR028318;IPR011009;IPR000719;IPR017441;IPR008271;
Q61221	IPR011598;IPR001321;IPR014887;IPR021537;IPR036638;IPR001610;IPR000014;IPR035965;IPR013767;IPR013655;
Q61241	IPR011009;IPR000719;IPR017441;IPR008271;
Q61263	IPR004299;IPR014371;IPR030687;
Q61327	IPR000175;IPR002436;IPR037272;
Q61337	IPR018868;
Q61391	IPR024079;IPR029727;IPR000718;IPR018497;IPR008753;
Q61586	IPR022284;IPR028354;IPR002123;
Q61606	IPR017981;IPR036445;IPR001879;IPR003290;IPR003291;IPR000832;IPR017983;
Q61614	IPR000499;IPR002175;IPR000276;IPR017452;
Q61616	IPR001413;IPR000929;IPR000276;IPR017452;
Q61618	IPR000466;IPR001634;IPR000276;IPR017452;
Q61851	IPR016248;IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR003598;IPR011009;IPR000719;IPR017441;IPR001245;IPR008266;IPR020635;
Q62035	IPR000276;IPR017452;IPR002282;
Q62053	IPR000276;IPR017452;IPR008365;IPR001923;
Q62120	IPR019749;IPR035963;IPR000299;IPR037838;IPR035860;IPR011009;IPR000719;IPR017441;IPR035588;IPR035589;IPR001245;IPR000980;IPR036860;IPR008266;IPR020635;IPR016251;IPR020693;
Q62137	IPR019749;IPR000299;IPR011009;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR008266;IPR020635;IPR016251;IPR020775;
Q62190	IPR013783;IPR014756;IPR002909;IPR011009;IPR000719;IPR017441;IPR016201;IPR039413;IPR001627;IPR036352;IPR001245;IPR008266;IPR020635;IPR016244;IPR015943;
Q62205	IPR005821;IPR000048;IPR001696;IPR010526;IPR024583;IPR028803;IPR027359;
Q62226	IPR001657;IPR001767;IPR009045;IPR000320;IPR003586;IPR003587;IPR036844;IPR006141;
Q62463	IPR015076;IPR000276;IPR017452;IPR001817;IPR001224;
Q62600	IPR003097;IPR017927;IPR001094;IPR008254;IPR001709;IPR029039;IPR039261;IPR023173;IPR012144;IPR004030;IPR036119;IPR001433;IPR017938;
Q62633	IPR002657;IPR004710;IPR038770;IPR030207;
Q62645	IPR001828;IPR019594;IPR001508;IPR001320;IPR028082;
Q62658	IPR023566;IPR001179;
Q62666	IPR011701;IPR020846;IPR036259;
Q62668	IPR029020;IPR004937;
Q62688	IPR000008;IPR035892;IPR011992;IPR011993;IPR001849;IPR001192;IPR017946;IPR015359;IPR028382;IPR000909;IPR001711;
Q62730	IPR036291;IPR020904;IPR002347;
Q62758	IPR001520;IPR000276;IPR017452;
Q62773	IPR008276;IPR018270;IPR030212;IPR011657;IPR002668;IPR011642;
Q62805	IPR003906;IPR000405;IPR000276;IPR017452;
Q62868	IPR000961;IPR011009;IPR002219;IPR011993;IPR001849;IPR000719;IPR017441;IPR015008;IPR020684;IPR029878;IPR037311;IPR008271;
Q62928	IPR000276;IPR017452;IPR008365;IPR001923;
Q62968	IPR005821;IPR028809;IPR001696;IPR010526;IPR027359;
Q62976	IPR024939;IPR005821;IPR003929;IPR036291;IPR028325;IPR027359;
Q62986	IPR028355;IPR021064;IPR035500;IPR000536;IPR001723;IPR024178;IPR001628;IPR013088;
Q63008	IPR038377;IPR001734;IPR018212;IPR035689;
Q63009	IPR025799;IPR029063;
Q63010	IPR029058;IPR002018;IPR019826;IPR019819;
Q63016	IPR002293;IPR004760;
Q63118	IPR003287;IPR017981;IPR003289;IPR036445;IPR001879;IPR000832;IPR017983;
Q63120	IPR003593;IPR011527;IPR036640;IPR003439;IPR017871;IPR030247;IPR005292;IPR027417;
Q63199	IPR011029;IPR000488;IPR008063;IPR001368;IPR033998;IPR033999;
Q63207	IPR017857;IPR001881;IPR013032;IPR000742;IPR000152;IPR018097;IPR035972;IPR000294;IPR012224;IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
Q63273	IPR001828;IPR019594;IPR001508;IPR001320;IPR028082;
Q63341	IPR000585;IPR036375;IPR018487;IPR018486;IPR033739;IPR024079;IPR028718;IPR001818;IPR021190;IPR006026;IPR002477;IPR036365;
Q63380	IPR000175;IPR002435;IPR037272;
Q63384	IPR000276;IPR017452;IPR003986;IPR003984;
Q63415	IPR000742;IPR006212;IPR008979;IPR032778;IPR009030;IPR034182;IPR002884;IPR000209;IPR036852;IPR023827;IPR022398;IPR023828;IPR015500;IPR010909;IPR032815;IPR038466;
Q63424	IPR029028;IPR020846;IPR036259;IPR004768;IPR000109;IPR018456;
Q63449	IPR035500;IPR000536;IPR001723;IPR000128;IPR001628;IPR013088;
Q63470	IPR028318;IPR011009;IPR000719;IPR017441;IPR008271;
Q63563	IPR003593;IPR011527;IPR036640;IPR003439;IPR017871;IPR001475;IPR027417;IPR000388;
Q63633	IPR004841;IPR030358;IPR000076;IPR018491;IPR004842;
Q63634	IPR000276;IPR017452;IPR000393;IPR000611;
Q63644	IPR000961;IPR011009;IPR002219;IPR011993;IPR001849;IPR000719;IPR017441;IPR015008;IPR029876;IPR020684;IPR037310;IPR008271;
Q63645	IPR000276;IPR017452;IPR002281;IPR003912;
Q63704	IPR000542;IPR039551;IPR032476;
Q63707	IPR013785;IPR005720;IPR005719;IPR001295;
Q63844	IPR011009;IPR003527;IPR008349;IPR000719;IPR017441;IPR008271;
Q63881	IPR000210;IPR005821;IPR003968;IPR003975;IPR004055;IPR024587;IPR021645;IPR011333;IPR003131;IPR028325;IPR027359;
Q63921	IPR029580;IPR000742;IPR019791;IPR010255;IPR037120;
Q63931	IPR009126;IPR000596;IPR015276;IPR036472;IPR000276;IPR017452;
Q64077	IPR000276;IPR017452;IPR001681;IPR000913;
Q64133	IPR002937;IPR036188;IPR001613;
Q64264	IPR000610;IPR002231;IPR000276;IPR017452;
Q64346	IPR000340;IPR024950;IPR008343;IPR029021;IPR001763;IPR036873;IPR000387;IPR020422;
Q64546	IPR001128;IPR017972;IPR002399;IPR036396;
Q64560	IPR000209;IPR036852;IPR022398;IPR023828;IPR015500;IPR022229;IPR034051;
Q64602	IPR004839;IPR015424;IPR015421;
Q64640	IPR001805;IPR002173;IPR011611;IPR029056;
Q64654	IPR001128;IPR017972;IPR002403;IPR036396;
Q64663	IPR003050;IPR027309;IPR001429;
Q64686	IPR001675;IPR038578;IPR012163;
Q64725	IPR011009;IPR023420;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR035838;IPR008266;IPR020635;IPR012234;
Q64729	IPR000472;IPR003605;IPR011009;IPR000719;IPR017441;IPR008271;IPR000333;
Q64737	IPR011761;IPR013815;IPR002376;IPR036477;IPR004607;IPR001555;IPR016185;IPR020561;IPR000115;IPR020560;IPR037123;IPR020559;IPR020562;IPR010918;IPR036676;IPR016188;IPR036921;IPR004733;IPR011054;
Q64F92	IPR003050;IPR027309;
Q673L6	IPR000477;IPR021891;IPR003545;
Q67BT3	IPR031312;IPR001898;
Q690N0	IPR035500;IPR000536;IPR001723;IPR000128;IPR001628;IPR013088;
Q69ZF3	IPR008928;IPR012341;IPR014551;IPR006775;IPR024462;
Q6AY53	IPR002773;IPR036982;IPR029035;
Q6AYQ3	IPR006195;IPR005121;IPR036690;IPR004530;IPR002319;
Q6B0I6	IPR003347;IPR003349;
Q6B4J2	IPR012932;IPR038354;
Q6B856	IPR013838;IPR002453;IPR008280;IPR000217;IPR018316;IPR037103;IPR036525;IPR023123;IPR017975;IPR003008;
Q6DLS0	IPR001461;IPR001969;IPR012848;IPR033121;IPR021109;IPR034135;
Q6DLW5	IPR001461;IPR001969;IPR012848;IPR033121;IPR021109;IPR034135;
Q6DT37	IPR000961;IPR001180;IPR000095;IPR011009;IPR033235;IPR014930;IPR002219;IPR011993;IPR001849;IPR000719;IPR017441;IPR008271;
Q6DWJ6	IPR000276;IPR017452;IPR037486;
Q6IE75	IPR001461;IPR001969;IPR009119;IPR009121;IPR033874;IPR033121;IPR021109;
Q6IE76	IPR008949;IPR002060;IPR006449;IPR019845;IPR033904;
Q6J4K2	IPR004837;
Q6MGC4	IPR002777;IPR009053;
Q6P179	IPR024571;IPR033528;IPR034016;IPR001930;IPR014782;
Q6P1E0	IPR011009;IPR023420;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR035838;IPR008266;IPR020635;IPR012234;
Q6P1M0	IPR025110;IPR020845;IPR000873;IPR030304;IPR022272;
Q6P3R8	IPR011009;IPR000719;IPR017441;IPR008271;
Q6P6U0	IPR035693;IPR011009;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR036028;IPR001452;IPR008266;IPR020635;
Q6P7A9	IPR031727;IPR011013;IPR000322;IPR030458;IPR030459;IPR025887;IPR013780;IPR017853;IPR017957;IPR000519;
Q6P7S1	IPR016699;IPR029130;IPR029132;
Q6P988	IPR004963;
Q6PCB7	IPR025110;IPR020845;IPR000873;IPR030308;
Q6PFX9	IPR002110;IPR020683;IPR036770;IPR012317;IPR001660;IPR013761;IPR028731;
Q6PHR2	IPR011009;IPR007330;IPR036181;IPR000719;IPR017441;IPR008271;
Q6PIU2	IPR029058;IPR013094;IPR017157;IPR033140;
Q6PL18	IPR003593;IPR031252;IPR003959;IPR003960;IPR001487;IPR036427;IPR027417;
Q6Q253	IPR001520;IPR000276;IPR017452;
Q6QA75	IPR030374;IPR029063;
Q6QHF9	IPR002937;IPR036188;
Q6QIY3	IPR005821;IPR028809;IPR001696;IPR010526;IPR027359;
Q6R3M4	IPR036775;IPR017961;IPR024728;IPR001126;
Q6RI86	IPR002110;IPR020683;IPR036770;IPR005821;IPR030288;
Q6RY99	IPR000301;IPR018499;IPR018503;IPR008952;
Q6T3U3	IPR004765;IPR032190;IPR003392;IPR000731;
Q6T3U4	IPR004765;IPR032190;IPR003392;IPR000731;
Q6TGC4	IPR008972;IPR004303;IPR013530;IPR036556;IPR013732;IPR038685;IPR013733;
Q6UB75	IPR029058;IPR005065;
Q6UW60	IPR006212;IPR008979;IPR009030;IPR034182;IPR002884;IPR000209;IPR036852;IPR023827;IPR022398;IPR023828;IPR015500;IPR032815;IPR038466;
Q6V1X1	IPR029058;IPR001375;IPR002469;IPR038554;
Q6W5P4	IPR000276;IPR017452;IPR027294;IPR001817;
Q6WQJ1	IPR029058;IPR002921;
Q6XKD3	IPR000276;IPR017452;
Q6XUX3	IPR011009;IPR000719;IPR017441;IPR001245;IPR008271;
Q6Y1R5	IPR000276;IPR017452;
Q6Y7W6	IPR003169;IPR035445;
Q6YP21	IPR004839;IPR034612;IPR015424;IPR015422;IPR015421;
Q6ZMT4	IPR003347;IPR019786;IPR011011;IPR001965;IPR019787;IPR013083;
Q6ZN16	IPR025136;IPR011009;IPR000719;IPR017441;IPR013761;IPR008271;
Q6ZVD8	IPR001611;IPR003591;IPR032675;IPR036457;IPR001932;
Q75Z89	IPR000455;IPR002231;IPR000276;IPR017452;
Q75ZY9	IPR013783;IPR014756;IPR002909;IPR011009;IPR002165;IPR000719;IPR017441;IPR016201;IPR001627;IPR036352;IPR001245;IPR008266;IPR020635;IPR016244;IPR015943;
Q76JU9	IPR000276;IPR017452;IPR013312;IPR013313;
Q76JV1	IPR000276;IPR017452;IPR013312;IPR013313;
Q76LX8	IPR006586;IPR013273;IPR039806;IPR024079;IPR001590;IPR035914;IPR000884;IPR036383;
Q76MZ3	IPR011989;IPR016024;IPR000357;IPR021133;IPR031090;
Q78DX7	IPR011042;IPR003961;IPR036116;IPR013783;IPR011009;IPR000033;IPR000719;IPR017441;IPR001245;IPR008266;IPR020635;
Q7JHP9	IPR000175;IPR002436;IPR037272;
Q7KZI7	IPR028375;IPR001772;IPR011009;IPR033624;IPR000719;IPR017441;IPR008271;IPR015940;
Q7L7X3	IPR011009;IPR000719;IPR017441;IPR008271;
Q7M3D2	IPR001461;IPR001969;IPR033121;IPR021109;
Q7TMA4	IPR000276;IPR017452;
Q7TMR0	IPR029058;IPR008758;
Q7TQM4	IPR004299;IPR014371;IPR030687;
Q7TQN8	IPR000276;IPR017452;IPR028336;
Q7TQN9	IPR000276;IPR017452;
Q7TQP3	IPR000276;IPR017452;IPR028336;
Q7TSF2	IPR011701;IPR020846;IPR036259;
Q7YR26	IPR011010;IPR013034;IPR013030;IPR001631;IPR018521;IPR025834;IPR014711;IPR014727;IPR013500;IPR008336;IPR036202;IPR013499;
Q7Z2W7	IPR005821;IPR029603;
Q7Z5Q5	IPR001098;IPR002298;IPR036397;
Q7Z601	IPR000276;IPR017452;
Q80SS6	IPR000276;IPR017452;
Q80T02	IPR000276;IPR017452;
Q80UJ1	IPR020846;IPR005828;IPR036259;
Q80W54	IPR027057;IPR001915;IPR032456;
Q80W94	IPR007130;
Q80XI6	IPR011009;IPR035779;IPR016231;IPR000719;IPR017441;IPR001245;IPR008271;IPR036028;IPR001452;
Q80Z26	IPR000407;
Q80Z29	IPR013785;IPR007229;IPR016471;IPR036068;
Q80Z39	IPR000276;IPR017452;IPR028017;
Q865E1	IPR000276;IPR017452;IPR003980;
Q86SK9	IPR015876;IPR005804;IPR001522;
Q86TI2	IPR029058;IPR001375;IPR002469;IPR038554;
Q86TP1	IPR001667;IPR038763;IPR004097;IPR038222;
Q86U86	IPR001025;IPR001487;IPR036427;IPR018359;IPR009071;IPR036910;IPR037968;IPR037382;
Q86UE8	IPR011009;IPR000719;IPR017441;IPR008271;IPR027086;
Q86UX6	IPR011009;IPR000719;IPR017441;IPR008271;
Q86V24	IPR004254;
