Entry	Cross-reference (InterPro)
P08670	IPR018039;IPR039008;IPR042180;IPR006821;IPR027699;
P08651	IPR000647;IPR020604;IPR019739;IPR019548;IPR003619;
P08648	IPR013517;IPR013519;IPR000413;IPR013649;IPR018184;IPR028994;IPR032695;
P08637	IPR007110;IPR036179;IPR013783;IPR003599;
P08631	IPR035851;IPR011009;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR036028;IPR001452;IPR008266;IPR020635;
P08621	IPR012677;IPR035979;IPR000504;IPR034143;IPR022023;
P08620	IPR028239;IPR002209;IPR008996;
P08603	IPR035976;IPR000436;
P08590	IPR011992;IPR002048;
P08588	IPR002233;IPR000507;IPR000276;IPR017452;
P08582	IPR016357;IPR001156;IPR018195;
P08581	IPR013783;IPR014756;IPR002909;IPR011009;IPR031148;IPR002165;IPR000719;IPR017441;IPR016201;IPR001627;IPR036352;IPR001245;IPR008266;IPR020635;IPR016244;IPR015943;
P08579	IPR012677;IPR035979;IPR000504;IPR034564;IPR034562;
P08575	IPR003961;IPR036116;IPR013783;IPR029021;IPR024739;IPR000242;IPR016335;IPR016130;IPR003595;IPR000387;
P08574	IPR036909;IPR002326;IPR021157;
P08572	IPR008160;IPR001442;IPR036954;IPR016187;
P08571	IPR001611;IPR032675;IPR016337;
P08567	IPR000591;IPR011993;IPR001849;IPR037370;IPR037371;IPR036388;IPR036390;
P08559	IPR001017;IPR017597;IPR029061;
P08519	IPR000001;IPR013806;IPR018056;IPR038178;IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P08514	IPR013517;IPR013519;IPR000413;IPR013649;IPR018184;IPR028994;IPR032695;
P08493	IPR035972;IPR000294;IPR027118;IPR002384;
P08476	IPR029034;IPR000491;IPR001839;IPR001111;IPR015615;IPR017948;
P08473	IPR024079;IPR029727;IPR000718;IPR018497;IPR042089;IPR008753;
P08397	IPR000860;IPR022419;IPR022417;IPR022418;IPR036803;
P08319	IPR013149;IPR013154;IPR002328;IPR011032;IPR036291;IPR020843;IPR028632;
P08311	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P08294	IPR036423;IPR024134;IPR018152;IPR001424;
P08263	IPR010987;IPR036282;IPR040079;IPR004045;IPR003080;IPR004046;IPR036249;
P08254	IPR000585;IPR036375;IPR018487;IPR018486;IPR033739;IPR024079;IPR001818;IPR021190;IPR021158;IPR006026;IPR002477;IPR036365;
P08253	IPR028708;IPR000562;IPR036943;IPR000585;IPR036375;IPR018487;IPR018486;IPR013806;IPR033739;IPR024079;IPR001818;IPR021190;IPR021158;IPR006026;IPR002477;IPR036365;IPR036366;
P08247	IPR008253;IPR001285;IPR028714;
P08246	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P08243	IPR006426;IPR001962;IPR033738;IPR017932;IPR029055;IPR014729;
P08240	IPR003593;IPR011012;IPR027417;IPR007222;IPR013822;IPR036225;IPR000897;IPR042101;
P08238	IPR003594;IPR036890;IPR019805;IPR037196;IPR001404;IPR020575;IPR020568;
P08237	IPR009161;IPR022953;IPR041914;IPR015912;IPR000023;IPR035966;
P08236	IPR036156;IPR008979;IPR006101;IPR023232;IPR006103;IPR023230;IPR006102;IPR006104;IPR017853;IPR013783;
P08235	IPR035500;IPR000536;IPR001628;IPR013088;
P08218	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P08217	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P08195	IPR006047;IPR013780;IPR017853;IPR042280;IPR031984;
P08185	IPR023795;IPR023796;IPR000215;IPR036186;IPR042178;IPR042185;
P08183	IPR003593;IPR011527;IPR036640;IPR003439;IPR017871;IPR030258;IPR027417;IPR039421;
P08174	IPR035976;IPR000436;
P08173	IPR000276;IPR017452;IPR001432;IPR000995;
P08172	IPR000276;IPR017452;IPR001065;IPR000995;
P08151	IPR032850;IPR036236;IPR013087;
P08138	IPR011029;IPR000488;IPR001368;IPR041448;IPR022325;IPR034046;
P08134	IPR027417;IPR005225;IPR001806;IPR003578;
P08133	IPR001464;IPR018502;IPR018252;IPR037104;IPR002393;
P08123	IPR008160;IPR000885;
P08118	IPR008735;
P08100	IPR000276;IPR017452;IPR001760;IPR027430;IPR000732;IPR019477;
P08069	IPR003961;IPR036116;IPR006211;IPR006212;IPR009030;IPR013783;IPR011009;IPR000719;IPR017441;IPR000494;IPR036941;IPR001245;IPR008266;IPR020635;IPR016246;IPR002011;
P08048	IPR006794;IPR036236;IPR013087;
P08047	IPR036236;IPR013087;
P08034	IPR000500;IPR002267;IPR019570;IPR017990;IPR013092;IPR038359;
P07998	IPR001427;IPR036816;IPR023411;IPR023412;
P07996	IPR013320;IPR001881;IPR013032;IPR000742;IPR001791;IPR028499;IPR003367;IPR017897;IPR008859;IPR000884;IPR036383;IPR028974;IPR001007;
P07992	IPR004579;IPR011335;IPR010994;
P07988	IPR003119;IPR007856;IPR008138;IPR008373;IPR011001;IPR008139;
P07954	IPR005677;IPR024083;IPR018951;IPR020557;IPR000362;IPR022761;IPR008948;
P07951	IPR000533;
P07949	IPR002126;IPR015919;IPR011009;IPR000719;IPR017441;IPR041163;IPR040667;IPR041317;IPR001245;IPR008266;IPR020635;IPR016249;
P07948	IPR011009;IPR035852;IPR035748;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR036028;IPR001452;IPR008266;IPR020635;
P07947	IPR011009;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR036028;IPR001452;IPR008266;IPR020635;IPR035751;
P07942	IPR000742;IPR002049;IPR013015;IPR008211;IPR038684;
P07919	IPR003422;IPR023184;IPR036811;
P07911	IPR001881;IPR013032;IPR000742;IPR000152;IPR018097;IPR024731;IPR009030;IPR001507;IPR017977;
P07910	IPR017347;IPR012677;IPR035979;IPR000504;
P07902	IPR001937;IPR019779;IPR005850;IPR005849;IPR036265;
P07900	IPR003594;IPR036890;IPR019805;IPR037196;IPR001404;IPR020575;IPR020568;
P07864	IPR001557;IPR011304;IPR018177;IPR022383;IPR001236;IPR015955;IPR036291;
P07858	IPR038765;IPR025661;IPR000169;IPR025660;IPR000668;IPR012599;
P07814	IPR002314;IPR001412;IPR006195;IPR004154;IPR036621;IPR004526;IPR000924;IPR020058;IPR020059;IPR036282;IPR004046;IPR004499;IPR016061;IPR017449;IPR033721;IPR020056;IPR011035;IPR014729;IPR009068;IPR000738;
P07766	IPR015484;IPR036179;IPR013783;IPR003598;IPR003110;
P07741	IPR005764;IPR000836;IPR029057;
P07738	IPR013078;IPR029033;IPR001345;IPR005952;
P07737	IPR005455;IPR036140;IPR005454;IPR027310;
P07711	IPR038765;IPR025661;IPR000169;IPR025660;IPR000668;IPR039417;IPR013201;
P07686	IPR025705;IPR015883;IPR017853;IPR029018;IPR029019;
P07602	IPR003119;IPR007856;IPR008138;IPR008373;IPR011001;IPR021165;IPR008139;
P07585	IPR028549;IPR001611;IPR003591;IPR032675;IPR000372;IPR016352;
P07550	IPR002233;IPR000332;IPR000276;IPR017452;
P07510	IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;IPR002394;
P07498	IPR000117;
P07492	IPR000874;IPR015674;
P07478	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P07477	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P07476	IPR019743;IPR019571;IPR000354;
P07451	IPR001148;IPR036398;IPR023561;IPR018338;IPR018441;
P07438	IPR003019;IPR017854;IPR023587;IPR000006;IPR018064;
P07437	IPR013838;IPR002453;IPR008280;IPR000217;IPR018316;IPR037103;IPR036525;IPR023123;IPR017975;IPR003008;
P07384	IPR033883;IPR022684;IPR022682;IPR022683;IPR036213;IPR029643;IPR011992;IPR018247;IPR002048;IPR038765;IPR000169;IPR001300;
P07360	IPR002968;IPR012674;IPR022272;IPR000566;
P07359	IPR000483;IPR001611;IPR003591;IPR032675;IPR000372;
P07358	IPR037566;IPR036055;IPR023415;IPR002172;IPR001862;IPR020864;IPR020863;IPR000884;IPR036383;
P07357	IPR037565;IPR009030;IPR036055;IPR023415;IPR002172;IPR001862;IPR020864;IPR020863;IPR000884;IPR036383;
P07355	IPR001464;IPR018502;IPR018252;IPR037104;IPR002389;
P07339	IPR001461;IPR001969;IPR012848;IPR033144;IPR033121;IPR021109;
P07333	IPR030658;IPR007110;IPR036179;IPR013783;IPR003599;IPR003598;IPR013151;IPR011009;IPR000719;IPR017441;IPR001245;IPR008266;IPR020635;IPR001824;
P07332	IPR027267;IPR031160;IPR001060;IPR035849;IPR011009;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR016250;IPR008266;IPR020635;
P07327	IPR013149;IPR013154;IPR002328;IPR011032;IPR036291;IPR020843;
P07320	IPR001064;IPR011024;
P07316	IPR001064;IPR011024;
P07315	IPR001064;IPR033483;IPR011024;
P07311	IPR020456;IPR001792;IPR036046;IPR017968;
P07307	IPR001304;IPR016186;IPR018378;IPR033989;IPR016187;
P07306	IPR001304;IPR016186;IPR018378;IPR033989;IPR016187;
P07305	IPR005818;IPR005819;IPR036388;IPR036390;
P07288	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P07237	IPR005788;IPR005792;IPR036249;IPR017937;IPR013766;
P07225	IPR017857;IPR013320;IPR001881;IPR013032;IPR000742;IPR000152;IPR018097;IPR035972;IPR000294;IPR009030;IPR001791;IPR033189;
P07205	IPR001576;IPR015911;IPR015824;IPR036043;
P07204	IPR001304;IPR016186;IPR016316;IPR026823;IPR016187;IPR001881;IPR013032;IPR000742;IPR000152;IPR018097;IPR009030;IPR015149;
P07203	IPR000889;IPR029759;IPR029760;IPR036249;
P07202	IPR001881;IPR013032;IPR000742;IPR000152;IPR018097;IPR019791;IPR010255;IPR037120;IPR035976;IPR000436;IPR029589;
P07199	IPR033062;IPR015115;IPR004875;IPR034882;IPR009057;IPR006600;IPR007889;
P07197	IPR018039;IPR039008;IPR042180;IPR006821;IPR002957;IPR027697;
P07196	IPR018039;IPR039008;IPR042180;IPR006821;IPR027692;
P07195	IPR001557;IPR011304;IPR018177;IPR022383;IPR001236;IPR015955;IPR036291;
P07148	IPR012674;IPR000463;IPR031259;IPR031276;
P07108	IPR022408;IPR000582;IPR035984;IPR014352;
P07101	IPR001273;IPR018301;IPR036951;IPR036329;IPR019774;IPR041903;IPR005962;IPR019773;IPR021164;
P07099	IPR029058;IPR000639;IPR010497;IPR016292;
P07098	IPR029058;IPR000073;IPR039097;IPR025483;
P07093	IPR023795;IPR023796;IPR000215;IPR036186;IPR042178;IPR042185;
P06899	IPR009072;IPR007125;IPR000558;
P06881	IPR021117;IPR021116;IPR018360;IPR015476;IPR001693;
P06870	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P06865	IPR025705;IPR015883;IPR017853;IPR029018;IPR029019;
P06858	IPR029058;IPR013818;IPR016272;IPR033906;IPR002330;IPR001024;IPR036392;IPR000734;
P06850	IPR018446;IPR000187;IPR003620;
P06756	IPR013517;IPR013519;IPR000413;IPR013649;IPR018184;IPR028994;IPR032695;
P06753	IPR000533;
P06748	IPR032569;IPR038101;IPR004301;IPR024057;IPR036824;
P06746	IPR002054;IPR019843;IPR010996;IPR028207;IPR018944;IPR027421;IPR037160;IPR022312;IPR002008;IPR003583;IPR029398;
P06744	IPR001672;IPR023096;IPR018189;IPR035476;IPR035482;
P06737	IPR011833;IPR000811;IPR035090;
P06734	IPR001304;IPR016186;IPR018378;IPR033989;IPR016187;
P06733	IPR000941;IPR036849;IPR029017;IPR020810;IPR020809;IPR020811;
P06732	IPR000749;IPR022415;IPR022414;IPR022413;IPR036802;IPR014746;
P06731	IPR007110;IPR036179;IPR013783;IPR003599;IPR003598;IPR013106;
P06730	IPR023398;IPR001040;IPR019770;
P06729	IPR015632;IPR036179;IPR013783;IPR008424;IPR013106;
P06727	IPR000074;
P06703	IPR011992;IPR018247;IPR002048;IPR034118;IPR001751;IPR013787;
P06702	IPR011992;IPR018247;IPR002048;IPR028475;IPR001751;IPR013787;
P06681	IPR011360;IPR037568;IPR009003;IPR001314;IPR035976;IPR000436;IPR001254;IPR018114;IPR033116;IPR002035;IPR036465;
P06576	IPR003593;IPR005722;IPR020003;IPR004100;IPR036121;IPR000194;IPR024034;IPR027417;
P06493	IPR011009;IPR000719;IPR017441;IPR008271;
P06454	IPR004931;
P06401	IPR035500;IPR000536;IPR001723;IPR000128;IPR001628;IPR013088;
P06400	IPR013763;IPR036915;IPR033057;IPR002720;IPR002719;IPR015030;IPR028309;IPR024599;
P06396	IPR029006;IPR030004;IPR007123;IPR007122;
P06340	IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011162;IPR014745;IPR001003;
P06331	IPR007110;IPR036179;IPR013783;IPR013106;
P06315	IPR007110;IPR036179;IPR013783;IPR013106;
P06312	IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
P06310	IPR007110;IPR036179;IPR013783;IPR013106;
P06307	IPR015499;IPR001651;IPR013152;
P06280	IPR013785;IPR002241;IPR000111;IPR013780;IPR017853;IPR035373;
P06276	IPR029058;IPR014788;IPR002018;IPR019826;IPR019819;IPR000997;
P06241	IPR035750;IPR011009;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR036028;IPR001452;IPR008266;IPR020635;
P06239	IPR011009;IPR035850;IPR035749;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR036028;IPR001452;IPR008266;IPR020635;
P06213	IPR003961;IPR036116;IPR006211;IPR006212;IPR009030;IPR013783;IPR040969;IPR011009;IPR000719;IPR017441;IPR000494;IPR036941;IPR001245;IPR008266;IPR020635;IPR016246;IPR002011;
P06133	IPR002213;IPR035595;
P06132	IPR038071;IPR006361;IPR000257;
P06127	IPR001190;IPR017448;IPR036772;IPR003566;
P06126	IPR007110;IPR036179;IPR013783;IPR003597;IPR011161;IPR037055;IPR011162;
P06028	IPR001195;IPR018938;
P05997	IPR008160;IPR000885;IPR001007;
P05981	IPR038957;IPR015352;IPR009003;IPR001314;IPR017448;IPR036772;IPR001254;IPR018114;IPR033116;
P05976	IPR011992;IPR002048;
P05937	IPR029634;IPR011992;IPR018247;IPR002048;
P05814	IPR001588;IPR016345;IPR031305;
P05813	IPR001064;IPR011024;
P05787	IPR018039;IPR039008;IPR042180;IPR032444;IPR003054;
P05783	IPR018039;IPR039008;IPR042180;IPR027695;IPR002957;
P05771	IPR000961;IPR000008;IPR035892;IPR034664;IPR020454;IPR011009;IPR002219;IPR017892;IPR000719;IPR017441;IPR014375;IPR008271;
P05556	IPR013111;IPR040622;IPR027071;IPR033760;IPR015812;IPR014836;IPR012896;IPR036349;IPR002369;IPR032695;IPR016201;IPR036465;
P05549	IPR004979;IPR008121;IPR013854;
P05546	IPR033831;IPR023795;IPR023796;IPR000215;IPR036186;IPR042178;IPR042185;
P05543	IPR023795;IPR023796;IPR000215;IPR036186;IPR042178;IPR042185;
P05538	IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011162;IPR014745;IPR000353;
P05534	IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011161;IPR037055;IPR011162;IPR001039;IPR010579;
P05496	IPR000454;IPR020537;IPR038662;IPR002379;IPR035921;
P05455	IPR006630;IPR014886;IPR002344;IPR012677;IPR035979;IPR000504;IPR036388;IPR036390;
P05452	IPR001304;IPR016186;IPR018378;IPR016187;
P05451	IPR001304;IPR016186;IPR018378;IPR016187;
P05423	IPR007811;
P05413	IPR012674;IPR000463;IPR031259;IPR000566;
P05412	IPR004827;IPR015558;IPR005643;IPR002112;IPR008917;
P05408	IPR007945;
P05388	IPR030670;IPR001790;IPR040637;
P05387	IPR038716;IPR027534;
P05386	IPR038716;IPR027534;
P05362	IPR003988;IPR013768;IPR003987;IPR036179;IPR013783;IPR003599;
P05305	IPR020475;IPR019764;IPR001928;
P05231	IPR009079;IPR003574;IPR030474;IPR030473;
P05230	IPR028210;IPR002209;IPR008996;
P05204	IPR000079;
P05198	IPR012340;IPR022967;IPR003029;IPR024055;IPR024054;IPR011488;
P05187	IPR001952;IPR018299;IPR017850;
P05186	IPR001952;IPR018299;IPR017850;
P05181	IPR001128;IPR017972;IPR002401;IPR008070;IPR036396;
P05177	IPR001128;IPR017972;IPR002401;IPR008066;IPR036396;
P05166	IPR034733;IPR029045;IPR011763;IPR011762;
P05165	IPR011761;IPR005481;IPR001882;IPR011764;IPR005482;IPR000089;IPR005479;IPR041265;IPR016185;IPR011054;IPR011053;
P05164	IPR019791;IPR010255;IPR037120;IPR029609;
P05162	IPR013320;IPR001079;
P05161	IPR019956;IPR029071;IPR000626;
P05160	IPR035976;IPR000436;
P05156	IPR003884;IPR002350;IPR036058;IPR036055;IPR023415;IPR002172;IPR009003;IPR001314;IPR001190;IPR017448;IPR036772;IPR001254;IPR018114;IPR033116;
P05155	IPR015553;IPR023795;IPR023796;IPR000215;IPR036186;IPR042178;IPR042185;
P05154	IPR023795;IPR023796;IPR000215;IPR036186;IPR042178;IPR042185;
P05141	IPR002113;IPR002067;IPR018108;IPR023395;
P05129	IPR000961;IPR000008;IPR035892;IPR020454;IPR011009;IPR002219;IPR017892;IPR000719;IPR017441;IPR014375;IPR008271;
P05121	IPR023795;IPR023796;IPR000215;IPR036186;IPR042178;IPR042185;
P05120	IPR015556;IPR023795;IPR023796;IPR000215;IPR036186;IPR042178;IPR042185;
P05114	IPR000079;
P05113	IPR009079;IPR000186;
P05112	IPR009079;IPR002354;IPR001325;IPR018096;
P05111	IPR029034;IPR017175;IPR001839;IPR015615;IPR017948;
P05109	IPR011992;IPR018247;IPR002048;IPR001751;IPR013787;IPR028474;
P05108	IPR033283;IPR001128;IPR017972;IPR002401;IPR036396;
P05107	IPR033760;IPR015812;IPR015439;IPR014836;IPR037076;IPR012896;IPR036349;IPR002369;IPR032695;IPR016201;IPR036465;
P05106	IPR013111;IPR040622;IPR027068;IPR033760;IPR015812;IPR014836;IPR012896;IPR036349;IPR002369;IPR032695;IPR016201;IPR036465;
P05093	IPR001128;IPR017972;IPR002401;IPR036396;
P05091	IPR016161;IPR016163;IPR016160;IPR029510;IPR016162;IPR015590;
P05090	IPR026222;IPR002969;IPR012674;IPR022271;IPR022272;IPR000566;
P05089	IPR014033;IPR006035;IPR023696;IPR020855;
P05067	IPR036669;IPR008155;IPR013803;IPR037071;IPR011178;IPR024329;IPR008154;IPR015849;IPR036454;IPR019745;IPR028866;IPR019543;IPR019744;IPR036176;IPR002223;IPR036880;IPR011993;IPR020901;
P05062	IPR029768;IPR013785;IPR000741;
P05060	IPR001819;IPR018054;IPR001990;
P05026	IPR000402;IPR015565;IPR038702;
P05023	IPR006068;IPR004014;IPR023299;IPR018303;IPR023298;IPR008250;IPR036412;IPR023214;IPR005775;IPR001757;
P05019	IPR022341;IPR016179;IPR022350;IPR036438;IPR022353;IPR022352;
P05015	IPR009079;IPR000471;
P05014	IPR009079;IPR000471;
P05013	IPR009079;IPR000471;
P05000	IPR009079;IPR000471;
P04921	IPR001195;IPR042192;IPR003585;
P04920	IPR001717;IPR002978;IPR018241;IPR013769;IPR011531;IPR003020;IPR016152;
P04908	IPR009072;IPR002119;IPR007125;IPR032454;IPR032458;
P04899	IPR001408;IPR001019;IPR011025;IPR027417;
P04844	IPR008814;
P04843	IPR007676;
P04839	IPR000778;IPR013112;IPR017927;IPR013130;IPR013121;IPR039261;IPR017938;
P04818	IPR023451;IPR036926;IPR000398;IPR020940;
P04808	IPR016179;IPR036438;IPR022353;IPR022352;IPR022421;
P04798	IPR001128;IPR017972;IPR002401;IPR008066;IPR036396;
P04792	IPR002068;IPR037876;IPR001436;IPR008978;
P04746	IPR006048;IPR031319;IPR006046;IPR006047;IPR013780;IPR017853;
P04745	IPR006048;IPR031319;IPR006046;IPR006047;IPR013780;IPR017853;
P04733	IPR003019;IPR017854;IPR023587;IPR000006;IPR018064;
P04732	IPR003019;IPR017854;IPR023587;IPR000006;IPR018064;
P04731	IPR003019;IPR017854;IPR023587;IPR000006;IPR018064;
P04637	IPR008967;IPR012346;IPR011615;IPR040926;IPR036674;IPR010991;IPR013872;IPR002117;
P04632	IPR029642;IPR011992;IPR018247;IPR002048;
P04629	IPR000483;IPR007110;IPR036179;IPR013783;IPR011009;IPR001611;IPR032675;IPR031635;IPR000719;IPR017441;IPR001245;IPR040665;IPR008266;IPR020635;IPR020461;IPR020777;IPR002011;
P04628	IPR005817;IPR009139;IPR018161;
P04626	IPR006211;IPR006212;IPR032778;IPR009030;IPR011009;IPR000719;IPR017441;IPR000494;IPR036941;IPR001245;IPR008266;IPR020635;IPR016245;
P04554	IPR000492;
P04553	IPR000221;
P04440	IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011162;IPR014745;IPR000353;
P04439	IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011161;IPR037055;IPR011162;IPR001039;IPR010579;
P04437	IPR007110;IPR036179;IPR013783;IPR013106;
P04435	IPR007110;IPR036179;IPR013783;IPR013106;
P04433	IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
P04432	IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
P04430	IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
P04424	IPR029419;IPR009049;IPR024083;IPR020557;IPR000362;IPR022761;IPR008948;
P04406	IPR020831;IPR020830;IPR020829;IPR020828;IPR006424;IPR036291;
P04350	IPR013838;IPR002453;IPR008280;IPR000217;IPR018316;IPR037103;IPR036525;IPR023123;IPR017975;IPR003008;
P04280	IPR026086;
P04279	IPR008836;
P04278	IPR013320;IPR001791;
P04275	IPR006207;IPR036084;IPR002919;IPR014853;IPR037578;IPR032361;IPR002035;IPR001007;IPR001846;IPR036465;
P04271	IPR011992;IPR018247;IPR002048;IPR028481;IPR001751;IPR013787;
P04264	IPR018039;IPR039008;IPR042180;IPR032449;IPR032444;IPR003054;
P04259	IPR018039;IPR039008;IPR042180;IPR032444;IPR003054;
P04234	IPR015484;IPR015485;IPR036179;IPR013783;IPR032052;IPR003110;
P04233	IPR015386;IPR022339;IPR011988;IPR036613;IPR000716;IPR036857;
P04229	IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011162;IPR014745;IPR000353;
P04222	IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011161;IPR037055;IPR011162;IPR001039;IPR010579;
P04217	IPR016332;IPR007110;IPR036179;IPR013783;IPR003599;IPR003598;
P04216	IPR007110;IPR036179;IPR013783;IPR013106;IPR013151;IPR033292;
P04211	IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
P04201	IPR000276;IPR017452;IPR026234;IPR000820;
P04198	IPR011598;IPR036638;IPR002418;IPR012682;
P04196	IPR000010;
P04183	IPR027417;IPR001267;IPR020633;
P04181	IPR005814;IPR010164;IPR015424;IPR015422;IPR015421;
P04180	IPR029058;IPR003386;
P04179	IPR001189;IPR019833;IPR019832;IPR019831;IPR036324;IPR036314;
P04156	IPR000817;IPR036924;IPR022416;IPR025860;
P04155	IPR017994;IPR017957;IPR000519;
P04150	IPR001409;IPR035500;IPR000536;IPR001723;IPR001628;IPR013088;
P04141	IPR009079;IPR000773;
P04118	IPR001981;IPR017914;IPR017915;IPR017913;
P04114	IPR022176;IPR016024;IPR015819;IPR001747;IPR009454;IPR011030;IPR015816;IPR015255;
P04090	IPR016179;IPR036438;IPR022353;IPR022352;IPR022421;
P04085	IPR029034;IPR023581;IPR000072;IPR006782;
P04083	IPR001464;IPR018502;IPR018252;IPR037104;IPR002388;
P04080	IPR000010;IPR018073;IPR001713;
P04075	IPR029768;IPR013785;IPR000741;
P04070	IPR017857;IPR001881;IPR013032;IPR000742;IPR000152;IPR018097;IPR035972;IPR000294;IPR012224;IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P04066	IPR016286;IPR028755;IPR031919;IPR000933;IPR018526;IPR013780;IPR017853;
P04062	IPR033452;IPR001139;IPR033453;IPR013780;IPR017853;
P04054	IPR001211;IPR033112;IPR016090;IPR036444;IPR033113;
P04053	IPR001357;IPR036420;IPR002054;IPR019843;IPR010996;IPR028207;IPR018944;IPR027421;IPR037160;IPR022312;IPR029398;IPR027292;IPR001726;
P04049	IPR020454;IPR011009;IPR002219;IPR000719;IPR017441;IPR003116;IPR001245;IPR008271;IPR029071;
P04040	IPR018028;IPR040333;IPR024708;IPR024711;IPR011614;IPR037060;IPR002226;IPR010582;IPR020835;
P04035	IPR002202;IPR023074;IPR023076;IPR004554;IPR004816;IPR023282;IPR009023;IPR009029;IPR000731;
P04004	IPR000585;IPR036375;IPR018487;IPR018486;IPR036024;IPR020436;IPR001212;
P04003	IPR040514;IPR035976;IPR000436;
P04001	IPR000276;IPR017452;IPR001760;IPR000378;IPR027430;
P04000	IPR000276;IPR017452;IPR001760;IPR000378;IPR027430;
P03999	IPR000276;IPR017452;IPR001760;IPR001521;IPR027430;
P03989	IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011161;IPR037055;IPR011162;IPR001039;IPR010579;
P03986	IPR007110;IPR036179;IPR013783;IPR003597;
P03979	IPR007110;IPR036179;IPR013783;IPR013106;
P03973	IPR036645;IPR008197;
P03971	IPR006799;IPR029034;IPR021203;IPR001839;IPR017948;
P03956	IPR000585;IPR036375;IPR018487;IPR018486;IPR033739;IPR024079;IPR001818;IPR021190;IPR021158;IPR006026;IPR002477;IPR036365;
P03952	IPR000177;IPR003609;IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P03951	IPR000177;IPR003609;IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P03950	IPR001427;IPR036816;IPR023411;IPR023412;
P03928	IPR039017;IPR001421;
P03923	IPR001457;
P03915	IPR010934;IPR003945;IPR001750;IPR001516;
P03905	IPR000260;IPR010227;IPR003918;IPR001750;
P03901	IPR001133;IPR039428;
P03897	IPR000440;IPR038430;
P03891	IPR010933;IPR003917;IPR001750;
P03886	IPR001694;IPR018086;
P03372	IPR035500;IPR000536;IPR001723;IPR024178;IPR001292;IPR024736;IPR001628;IPR013088;
P02818	IPR035972;IPR000294;IPR039176;IPR002384;
P02814	IPR026288;
P02812	IPR026086;
P02810	IPR026086;
P02808	IPR030773;IPR005575;
P02795	IPR003019;IPR017854;IPR023587;IPR000006;IPR018064;
P02794	IPR001519;IPR012347;IPR009040;IPR009078;IPR014034;IPR008331;
P02792	IPR001519;IPR012347;IPR009040;IPR009078;IPR014034;IPR008331;
P02790	IPR016358;IPR000585;IPR036375;IPR018487;IPR018486;
P02788	IPR030684;IPR016357;IPR001156;IPR018195;
P02787	IPR030685;IPR016357;IPR001156;IPR018195;
P02786	IPR003137;IPR007484;IPR039373;IPR029513;IPR007365;IPR036757;IPR037324;
P02778	IPR001089;IPR018048;IPR001811;IPR033899;IPR036048;
P02776	IPR001089;IPR018048;IPR001811;IPR033899;IPR036048;IPR027222;
P02775	IPR001089;IPR018048;IPR001811;IPR033899;IPR036048;
P02774	IPR000264;IPR020858;IPR020857;IPR014760;IPR000213;IPR015247;
P02771	IPR000264;IPR020858;IPR021177;IPR020857;IPR014760;
P02768	IPR000264;IPR020858;IPR021177;IPR020857;IPR014760;
P02766	IPR023418;IPR030178;IPR000895;IPR023416;IPR036817;IPR023419;
P02765	IPR000010;IPR025760;IPR001363;
P02763	IPR001500;IPR012674;IPR000566;
P02760	IPR002968;IPR029856;IPR012674;IPR002223;IPR036880;IPR022272;IPR000566;IPR020901;
P02753	IPR012674;IPR022271;IPR022272;IPR000566;IPR002449;
P02751	IPR000083;IPR003961;IPR036116;IPR000562;IPR036943;IPR013783;IPR013806;
P02750	IPR000483;IPR001611;IPR003591;IPR032675;
P02749	IPR035976;IPR015104;IPR000436;
