Entry	Cross-reference (InterPro)
P56218	IPR036005;IPR028595;IPR000994;IPR001714;IPR002468;IPR018349;IPR036388;IPR036390;
O88351	IPR022007;IPR011009;IPR000719;IPR008271;
P49137	IPR011009;IPR027442;IPR000719;IPR017441;IPR008271;
Q12794	IPR013785;IPR017853;IPR018155;
P07099	IPR029058;IPR000639;IPR010497;IPR016292;
Q9Y6Y9	IPR014756;IPR039217;IPR003172;
P10253	IPR031727;IPR011013;IPR000322;IPR030458;IPR030459;IPR025887;IPR013780;IPR017853;IPR017957;IPR000519;
Q6P7A9	IPR031727;IPR011013;IPR000322;IPR030458;IPR030459;IPR025887;IPR013780;IPR017853;IPR017957;IPR000519;
P98105	IPR001304;IPR016186;IPR018378;IPR016187;IPR013032;IPR000742;IPR033991;IPR002396;IPR035976;IPR000436;
P41134	IPR011598;IPR026052;IPR036638;
P07948	IPR011009;IPR035852;IPR035748;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR036028;IPR001452;IPR008266;IPR020635;
P25911	IPR011009;IPR035852;IPR035748;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR036028;IPR001452;IPR008266;IPR020635;
P28300	IPR001695;IPR019828;
P70470	IPR029058;IPR003140;
Q6ZWX6	IPR012340;IPR022967;IPR003029;IPR024055;IPR024054;IPR011488;
P0DOF8	IPR002089;
P52292	IPR011989;IPR016024;IPR032413;IPR000225;IPR002652;IPR036975;IPR024931;
Q9NQS7	IPR039130;IPR022006;IPR005635;
O97972	IPR025820;IPR000940;IPR029063;
P08235	IPR035500;IPR000536;IPR001628;IPR013088;
Q8R0V5	IPR000898;IPR037217;
P10997	IPR021117;IPR021116;IPR018360;IPR001693;IPR000443;
P17936	IPR009030;IPR012211;IPR000867;IPR009168;IPR022321;IPR017891;IPR000716;IPR036857;
P48163	IPR015884;IPR012301;IPR037062;IPR012302;IPR001891;IPR036291;
O15111	IPR022007;IPR011009;IPR000719;IPR017441;IPR008271;
Q60680	IPR022007;IPR011009;IPR000719;IPR017441;IPR008271;
O14920	IPR022007;IPR011009;IPR000719;IPR008271;IPR029071;IPR000626;
Q14164	IPR011009;IPR000719;IPR017441;
P07342	IPR012846;IPR039368;IPR029035;IPR029061;IPR012000;IPR012001;IPR000399;IPR011766;
Q8R3I2	IPR004299;
Q96T53	IPR004299;
P0C7A3	IPR004299;
Q91V01	IPR004299;
P04370	IPR000548;
P07910	IPR017347;IPR012677;IPR035979;IPR000504;
Q02110	IPR005956;IPR029068;IPR004360;IPR037523;
Q8SQG8	IPR013785;IPR017853;IPR018155;
P08833	IPR009030;IPR000867;IPR022322;IPR009168;IPR022321;IPR017891;IPR000716;IPR036857;
Q16798	IPR015884;IPR012301;IPR037062;IPR012302;IPR001891;IPR036291;
P0ADG7	IPR013785;IPR000644;IPR005990;IPR015875;IPR001093;
P20456	IPR033942;IPR020583;IPR020552;IPR000760;IPR020550;
P08476	IPR029034;IPR000491;IPR001839;IPR001111;IPR015615;IPR017948;
Q8IU57	IPR003961;IPR036116;IPR013783;
Q5E9F2	IPR002051;IPR016053;IPR016084;IPR018207;
P57058	IPR034671;IPR011009;IPR000719;IPR017441;IPR008271;
P22692	IPR009030;IPR022327;IPR000867;IPR009168;IPR022321;IPR017891;IPR000716;IPR036857;
P24592	IPR009030;IPR022326;IPR000867;IPR009168;IPR022321;IPR000716;IPR036857;
P05362	IPR003988;IPR013768;IPR003987;IPR036179;IPR013783;IPR003599;
Q9WVM4	IPR007269;IPR025770;
O75144	IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
Q96F46	IPR039465;IPR032356;IPR038683;IPR013568;
P52789	IPR001312;IPR019807;IPR022673;IPR022672;
Q9UPZ9	IPR011009;IPR000719;IPR017441;IPR008271;
Q9JHF9	IPR014756;IPR039217;IPR003172;
P70699	IPR031727;IPR011013;IPR000322;IPR030458;IPR030459;IPR025887;IPR013780;IPR017853;IPR017957;IPR000519;
O60725	IPR007269;IPR025770;
P16581	IPR001304;IPR016186;IPR018378;IPR016187;IPR013032;IPR000742;IPR033991;IPR002396;IPR035976;IPR000436;
Q9Y6W8	IPR039943;IPR013783;IPR013106;
P48735	IPR019818;IPR004790;IPR024084;
P97823	IPR029058;IPR003140;
Q75NA5	IPR006028;IPR002289;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
P04062	IPR033452;IPR001139;IPR033453;IPR013780;IPR017853;
Q15056	IPR034229;IPR012677;IPR035979;IPR000504;
P09790	IPR005546;IPR036709;IPR012332;IPR011050;IPR000710;IPR030396;IPR004899;
Q92820	IPR029062;IPR015527;IPR011697;
O53585	IPR029044;
Q02644	IPR017981;IPR036445;IPR001879;IPR003288;IPR000832;IPR017983;
P23336	IPR005076;IPR029044;
P01566	IPR009079;IPR000471;
P01571	IPR009079;IPR000471;
P01562	IPR009079;IPR000471;
P01563	IPR009079;IPR000471;
P05014	IPR009079;IPR000471;
Q95254	IPR039129;IPR003905;IPR000276;IPR017452;
P14769	IPR005076;IPR029044;
P9WIQ1	IPR004379;IPR015899;
Q91VC3	IPR011545;IPR014001;IPR001650;IPR027417;IPR000629;IPR014014;
P23588	IPR033107;IPR012677;IPR035979;IPR000504;
P06730	IPR023398;IPR001040;IPR019770;
P29338	IPR023398;IPR001040;IPR019770;
P9WQ17	IPR026585;IPR021828;IPR006047;IPR013780;IPR017853;IPR013783;
P01215	IPR029034;IPR000476;
P01854	IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;
P21217	IPR031481;IPR001503;IPR038577;
P0AC30	IPR003838;IPR004513;
P04792	IPR002068;IPR037876;IPR001436;IPR031107;IPR008978;
Q8BHJ7	IPR006028;IPR001390;IPR005435;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
P63138	IPR006028;IPR002289;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
P26048	IPR006028;IPR001390;IPR005432;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
P28472	IPR006028;IPR002289;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
P63079	IPR006028;IPR002289;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
O14764	IPR006028;IPR008098;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
Q8N1C3	IPR006028;IPR005438;IPR005437;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
P22723	IPR006028;IPR005439;IPR005437;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
Q06210	IPR017932;IPR035466;IPR035490;IPR005855;IPR029055;IPR001347;
P03420	IPR000776;
O88871	IPR001828;IPR002455;IPR000337;IPR017978;IPR017979;IPR002457;IPR028082;
P80404	IPR004631;IPR005814;IPR015424;IPR015422;IPR015421;
Q08369	IPR008013;IPR016375;IPR039355;IPR000679;IPR013088;
O09028	IPR006028;IPR008100;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
P62813	IPR006028;IPR001390;IPR005431;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
P47869	IPR006028;IPR001390;IPR005432;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
P10064	IPR006028;IPR001390;IPR005433;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
P50554	IPR004631;IPR005814;IPR015424;IPR015422;IPR015421;
P19145	IPR004841;IPR002293;IPR004762;IPR004840;
P30553	IPR009126;IPR000314;IPR000276;IPR017452;
P54652	IPR018181;IPR029048;IPR029047;IPR013126;
P20237	IPR006028;IPR001390;IPR005434;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
P08220	IPR006028;IPR002289;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
Q92947	IPR006089;IPR006091;IPR036250;IPR009075;IPR013786;IPR037069;IPR009100;
P42357	IPR001106;IPR024083;IPR005921;IPR008948;IPR021922;IPR022313;
P18507	IPR006028;IPR005439;IPR005437;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
P19440	IPR000101;IPR029055;
P00530	IPR027267;IPR031160;IPR001060;IPR035849;IPR011009;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR016250;IPR008266;IPR020635;
P42512	IPR012910;IPR037066;IPR039423;IPR000531;IPR036942;IPR010917;IPR010105;
Q8BGW1	IPR037151;IPR032868;IPR024366;IPR038413;IPR024367;
P47204	IPR000158;IPR020805;IPR024757;IPR008280;IPR018316;IPR036525;IPR003008;
O43826	IPR011701;IPR020846;IPR036259;IPR021159;IPR000849;
P28471	IPR006028;IPR001390;IPR005434;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
P28476	IPR006028;IPR008059;IPR008057;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
P08219	IPR006028;IPR001390;IPR005431;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
P10063	IPR006028;IPR001390;IPR005432;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
P18506	IPR006028;IPR008098;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
Q99928	IPR006028;IPR005440;IPR005437;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
Q9UBS5	IPR001828;IPR002455;IPR017978;IPR002456;IPR028082;IPR035976;IPR000436;
P54818	IPR013785;IPR001286;IPR035394;IPR017853;
Q62805	IPR003906;IPR000405;IPR000276;IPR017452;
P43694	IPR008013;IPR016375;IPR039355;IPR000679;IPR013088;
P30552	IPR009126;IPR000314;IPR000276;IPR017452;
P19120	IPR018181;IPR029048;IPR029047;IPR013126;
P11142	IPR018181;IPR029048;IPR029047;IPR013126;
P48169	IPR006028;IPR001390;IPR005434;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
Q9D6F4	IPR006028;IPR001390;IPR005434;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
O00591	IPR006028;IPR008100;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
P16305	IPR006028;IPR001390;IPR005436;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
P30191	IPR006028;IPR001390;IPR005436;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
Q9UN88	IPR006028;IPR008101;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
P18505	IPR006028;IPR002289;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
P59768	IPR015898;IPR036284;IPR001770;
P23576	IPR006028;IPR001390;IPR005432;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
P63080	IPR006028;IPR002289;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
P26049	IPR006028;IPR001390;IPR005433;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
Q69091	IPR002896;IPR036179;
P48546	IPR017981;IPR036445;IPR001879;IPR001749;IPR000832;IPR017983;
Q9UBU3	IPR006737;IPR006738;IPR005441;
P63073	IPR023398;IPR001040;IPR019770;
P08151	IPR032850;IPR036236;IPR013087;
P01570	IPR009079;IPR000471;
P17164	IPR016286;IPR028755;IPR031919;IPR000933;IPR018526;IPR013780;IPR017853;
Q9BTY2	IPR016286;IPR031919;IPR000933;IPR018526;IPR013780;IPR017853;
P06241	IPR035750;IPR011009;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR036028;IPR001452;IPR008266;IPR020635;
P39688	IPR035750;IPR011009;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR036028;IPR001452;IPR008266;IPR020635;
P12709	IPR001672;IPR023096;IPR018189;IPR035476;IPR035482;
P51570	IPR000705;IPR019741;IPR019539;IPR013750;IPR036554;IPR006204;IPR006203;IPR006206;IPR020568;IPR014721;
P24046	IPR006028;IPR008058;IPR008057;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
P34903	IPR006028;IPR001390;IPR005433;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
P78334	IPR006028;IPR008099;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
Q9R0Y8	IPR006028;IPR005438;IPR005437;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
P27681	IPR006028;IPR005440;IPR005437;IPR006202;IPR036734;IPR006201;IPR036719;IPR006029;IPR018000;
O00214	IPR013320;IPR030638;IPR001079;
Q10283	IPR002202;IPR023074;IPR023076;IPR004554;IPR023282;IPR009023;IPR009029;IPR000731;
P04035	IPR002202;IPR023074;IPR023076;IPR004554;IPR004816;IPR023282;IPR009023;IPR009029;IPR000731;
Q1W675	IPR002202;IPR023074;IPR023076;IPR004554;IPR004816;IPR023282;IPR009023;IPR009029;IPR000731;
Q9Y251	IPR005199;IPR017853;
P30546	IPR000276;IPR017452;IPR000921;
Q92598	IPR018181;IPR029048;IPR029047;IPR013126;
P07900	IPR003594;IPR036890;IPR019805;IPR037196;IPR001404;IPR020575;IPR020568;
P31390	IPR000276;IPR017452;IPR000921;
P30947	IPR003594;IPR036890;IPR019805;IPR037196;IPR001404;IPR020575;IPR020568;
Q6NVY1	IPR029045;IPR032259;
Q9H422	IPR011009;IPR000719;IPR017441;IPR008271;
P56470	IPR013320;IPR015533;IPR001079;
P06987	IPR036412;IPR006549;IPR023214;IPR020566;IPR005954;IPR006543;IPR038494;IPR000807;IPR020565;IPR013954;IPR020568;
P17931	IPR013320;IPR015534;IPR001079;
P16110	IPR013320;IPR015534;IPR001079;
Q14541	IPR003068;IPR035500;IPR000536;IPR001723;IPR001628;IPR013088;
P31396	IPR035500;IPR000536;IPR001723;IPR001728;IPR001628;IPR013088;
Q86XE5	IPR013785;IPR002220;IPR020625;
O08755	IPR003350;IPR009057;IPR001356;IPR010982;
P31943	IPR012677;IPR035979;IPR000504;IPR012996;
Q9JHF7	IPR010987;IPR036282;IPR040079;IPR004045;IPR004046;IPR036249;
P26281	IPR000550;IPR035907;
P00492	IPR005904;IPR000836;IPR029057;
Q9H3N8	IPR000276;IPR017452;IPR008102;
P07901	IPR003594;IPR036890;IPR019805;IPR037196;IPR001404;IPR020575;IPR020568;
P25021	IPR000276;IPR017452;IPR000503;
Q9Y5N1	IPR000276;IPR017452;IPR003980;
Q03933	IPR027712;IPR000232;IPR027725;IPR010542;IPR036388;IPR036390;
Q9ULV5	IPR000232;IPR027725;IPR036388;IPR036390;
Q14626	IPR003961;IPR036116;IPR003530;IPR007110;IPR036179;IPR013783;IPR003599;
P18065	IPR009030;IPR012210;IPR000867;IPR009168;IPR022321;IPR017891;IPR000716;IPR036857;
P32942	IPR003988;IPR013768;IPR003987;IPR007110;IPR036179;IPR013783;IPR003599;
Q9MYM4	IPR031727;IPR011013;IPR000322;IPR030458;IPR030459;IPR025887;IPR013780;IPR017853;IPR017957;IPR000519;
P51639	IPR002202;IPR023074;IPR023076;IPR004554;IPR004816;IPR023282;IPR009023;IPR009029;IPR000731;
P09601	IPR002051;IPR016053;IPR016084;IPR018207;
P14901	IPR002051;IPR016053;IPR016084;IPR018207;
P31389	IPR000276;IPR017452;IPR000921;
P05227	IPR008779;
P15108	IPR003594;IPR036890;IPR019805;IPR037196;IPR001404;IPR020575;IPR020568;
P70174	IPR000276;IPR017452;IPR000921;
P47747	IPR000276;IPR017452;IPR000503;
Q9JI35	IPR000276;IPR017452;IPR003980;
P16390	IPR000210;IPR005821;IPR003968;IPR003972;IPR004050;IPR011333;IPR003131;IPR028325;IPR027359;
P70349	IPR019808;IPR001310;IPR011146;IPR036265;
P09610	IPR002202;IPR023074;IPR023076;IPR004554;IPR004816;IPR023282;IPR009023;IPR009029;IPR000731;
P23711	IPR002051;IPR016053;IPR016084;IPR018207;
Q9UJU2	IPR027397;IPR013558;IPR009071;IPR036910;IPR028769;IPR024940;
Q16665	IPR011598;IPR001321;IPR014887;IPR021537;IPR036638;IPR001610;IPR000014;IPR035965;IPR013767;IPR013655;
P15917	IPR015239;IPR003541;IPR014781;IPR024079;
P09382	IPR013320;IPR001079;
P9WMN1	IPR013820;IPR018198;IPR001348;IPR020621;IPR013115;IPR011322;IPR015867;
P0CO23	IPR038494;IPR000807;IPR020565;IPR020568;
P06582	IPR002068;IPR001436;IPR031107;IPR008978;
P22449	IPR003068;IPR039067;IPR035500;IPR000536;IPR001723;IPR001628;IPR013088;
Q9EST2	IPR016673;IPR029063;
P50135	IPR016673;IPR029063;
P30519	IPR002051;IPR016053;IPR016084;IPR018207;
O34483	IPR003755;IPR011104;IPR011126;IPR028979;
P00493	IPR005904;IPR000836;IPR029057;
P93836	IPR005956;IPR029068;IPR004360;IPR037523;
P34914	IPR029058;IPR000073;IPR000639;IPR036412;IPR006439;IPR023214;IPR023198;
P06762	IPR002051;IPR016053;IPR016084;IPR018207;
O60760	IPR010987;IPR036282;IPR004045;IPR004046;IPR036249;
P32755	IPR005956;IPR029068;IPR004360;IPR037523;
Q07010	IPR005904;IPR000836;IPR029057;
O08889	IPR007734;IPR027417;IPR005331;
P35367	IPR000276;IPR017452;IPR000921;
P25102	IPR000276;IPR017452;IPR000503;
P0DMV8	IPR018181;IPR029048;IPR029047;IPR013126;
Q00613	IPR000232;IPR027725;IPR010542;IPR036388;IPR036390;
P38532	IPR000232;IPR027725;IPR010542;IPR036388;IPR036390;
Q8IWW8	IPR001670;IPR039697;
P58406	IPR000276;IPR017452;IPR003980;
P52790	IPR001312;IPR019807;IPR022673;IPR022672;
Q97SR4	IPR001441;IPR018520;IPR036424;
P13612	IPR013517;IPR013519;IPR000413;IPR013649;IPR018184;IPR028994;IPR032695;
O75578	IPR013517;IPR013519;IPR000413;IPR013649;IPR028994;IPR032695;IPR002035;IPR036465;
P18084	IPR027067;IPR033760;IPR015812;IPR014836;IPR012896;IPR036349;IPR002369;IPR032695;IPR016201;IPR002035;IPR036465;
P26010	IPR013111;IPR033760;IPR015812;IPR015437;IPR014836;IPR012896;IPR036349;IPR002369;IPR032695;IPR016201;IPR036465;
P08514	IPR013517;IPR013519;IPR000413;IPR013649;IPR018184;IPR028994;IPR032695;
Q9NR82	IPR005821;IPR003937;IPR013821;IPR028325;
P57789	IPR003280;IPR003976;IPR013099;
Q9FG87	IPR012392;IPR013747;IPR013601;IPR016039;
P70604	IPR004178;IPR036122;IPR015449;IPR013099;
O15554	IPR004178;IPR036122;IPR015449;IPR013099;
Q92806	IPR014756;IPR016449;IPR003276;IPR013518;IPR040445;
Q8TDN2	IPR005821;IPR003968;IPR003971;IPR011333;IPR003131;IPR028325;IPR027359;
Q9UMN6	IPR036427;IPR034732;IPR003889;IPR003888;IPR016569;IPR003616;IPR001214;IPR002857;IPR011011;IPR001965;IPR019787;IPR013083;
Q8NEZ4	IPR034732;IPR003889;IPR003888;IPR009071;IPR036910;IPR000637;IPR037877;IPR003616;IPR001214;IPR011011;IPR001965;IPR019787;IPR001841;IPR013083;
O14686	IPR034732;IPR003889;IPR003888;IPR009071;IPR036910;IPR037890;IPR003616;IPR001214;IPR011011;IPR001965;IPR019787;IPR001841;IPR013083;
P46019	IPR008928;IPR012341;IPR011613;IPR008734;
P43057	IPR000961;IPR000008;IPR037778;IPR011072;IPR036274;IPR011009;IPR002219;IPR037312;IPR017892;IPR000719;IPR017441;IPR008271;
Q64617	IPR000961;IPR000008;IPR035892;IPR020454;IPR011009;IPR034665;IPR002219;IPR027431;IPR017892;IPR014376;IPR000719;IPR017441;IPR008271;
P17252	IPR000961;IPR000008;IPR035892;IPR034663;IPR020454;IPR011009;IPR002219;IPR017892;IPR000719;IPR017441;IPR014375;IPR008271;
P20444	IPR000961;IPR000008;IPR035892;IPR034663;IPR020454;IPR011009;IPR002219;IPR017892;IPR000719;IPR017441;IPR014375;IPR008271;
P09215	IPR000961;IPR035892;IPR020454;IPR011009;IPR002219;IPR027436;IPR017892;IPR014376;IPR000719;IPR017441;IPR008271;
Q02156	IPR000961;IPR000008;IPR035892;IPR020454;IPR011009;IPR034669;IPR002219;IPR027274;IPR017892;IPR014376;IPR000719;IPR017441;IPR008271;
P09216	IPR000961;IPR000008;IPR035892;IPR020454;IPR011009;IPR034669;IPR002219;IPR027274;IPR017892;IPR014376;IPR000719;IPR017441;IPR008271;
P14618	IPR001697;IPR015813;IPR040442;IPR011037;IPR018209;IPR015793;IPR015795;IPR036918;IPR015806;
P12928	IPR001697;IPR015813;IPR040442;IPR011037;IPR018209;IPR015793;IPR015795;IPR036918;IPR015806;
Q15349	IPR000961;IPR011009;IPR017892;IPR000719;IPR017441;IPR016239;IPR008271;
P18654	IPR000961;IPR011009;IPR017892;IPR000719;IPR017441;IPR016239;IPR008271;
Q6VAB6	IPR011009;IPR025561;IPR002219;IPR000719;IPR001245;IPR008271;
Q9UBS0	IPR000961;IPR011009;IPR017892;IPR000719;IPR017441;IPR016238;IPR008271;
Q96S38	IPR011009;IPR007330;IPR036181;IPR001683;IPR000719;IPR036871;IPR035051;IPR035053;
O75449	IPR003593;IPR003959;IPR003960;IPR028596;IPR027417;
P11047	IPR000742;IPR002049;IPR000034;IPR008211;IPR038684;
A4D0S4	IPR002049;IPR013015;IPR008211;IPR038684;
Q13753	IPR000742;IPR002049;IPR031082;IPR000034;
Q9Y6N6	IPR000742;IPR002049;IPR000034;IPR008211;IPR038684;
O95835	IPR000961;IPR011009;IPR028741;IPR000719;IPR008271;IPR015940;IPR009060;
O43561	IPR008359;
Q63016	IPR002293;IPR004760;
P05455	IPR006630;IPR014886;IPR002344;IPR012677;IPR035979;IPR000504;IPR036388;IPR036390;
Q9UIQ6	IPR034017;IPR024571;IPR034016;IPR001930;IPR014782;
P01130	IPR011042;IPR001881;IPR013032;IPR000742;IPR000152;IPR018097;IPR009030;IPR036055;IPR023415;IPR000033;IPR002172;
P0A6G7	IPR001907;IPR029045;IPR023562;IPR033135;IPR018215;
P9WPU7	IPR023366;IPR000793;IPR038376;IPR033732;IPR005294;IPR020003;IPR004100;IPR036121;IPR000194;IPR027417;
P15999	IPR023366;IPR000793;IPR038376;IPR033732;IPR005294;IPR020003;IPR004100;IPR036121;IPR000194;IPR027417;
P0A6I3	IPR027417;IPR004566;IPR006083;
P9WPV1	IPR001469;IPR020546;IPR036771;
P05631	IPR035968;IPR000131;IPR023632;
P05435	IPR035968;IPR000131;IPR023632;
P06451	IPR000568;IPR023011;IPR035908;
P13942	IPR008160;IPR013320;IPR000885;IPR001791;
P53563	IPR013279;IPR002475;IPR004725;IPR020717;IPR020726;IPR020728;IPR003093;IPR020731;IPR036834;IPR026298;
Q92843	IPR013280;IPR002475;IPR020717;IPR020726;IPR003093;IPR020731;IPR036834;IPR026298;
O43521	IPR014771;IPR017288;IPR015040;
Q16548	IPR002475;IPR020717;IPR020726;IPR013282;IPR036834;IPR026298;
Q07440	IPR002475;IPR020717;IPR020726;IPR013282;IPR036834;IPR026298;
Q99028	IPR017128;IPR029063;IPR002935;
P02866	IPR013320;IPR016363;IPR000985;IPR019825;IPR001220;
Q17RW2	IPR008160;IPR013320;IPR000885;IPR001791;
Q9Y2C3	IPR002659;
P08037	IPR003859;IPR027791;IPR027995;IPR029044;
P15291	IPR003859;IPR027791;IPR027995;IPR029044;
Q9Y5Z0	IPR001461;IPR001969;IPR009119;IPR009121;IPR033874;IPR033121;IPR021109;
P56817	IPR001461;IPR001969;IPR009119;IPR009120;IPR033874;IPR033121;IPR021109;
P56819	IPR001461;IPR001969;IPR009119;IPR009120;IPR033874;IPR033121;IPR021109;
P69228	IPR011006;IPR001867;IPR016032;IPR001789;IPR039420;IPR036388;
Q8IZC6	IPR008160;IPR013320;IPR000885;IPR001791;
Q9CZU6	IPR016142;IPR016143;IPR002020;IPR019810;IPR010109;IPR036969;
P18846	IPR029825;IPR004827;IPR003102;IPR001630;
Q00610	IPR016024;IPR000547;IPR015348;IPR016025;IPR022365;IPR016341;IPR011990;
Q9BMK9	IPR000644;IPR014743;IPR001807;
P09219	IPR023366;IPR000793;IPR038376;IPR033732;IPR005294;IPR020003;IPR004100;IPR036121;IPR000194;IPR027417;
P50339	IPR009003;IPR001314;IPR001254;IPR018114;IPR033116;
P06576	IPR003593;IPR005722;IPR020003;IPR004100;IPR036121;IPR000194;IPR024034;IPR027417;
P9WPU5	IPR003593;IPR005722;IPR020003;IPR004100;IPR036121;IPR000194;IPR024034;IPR027417;
P10719	IPR003593;IPR005722;IPR020003;IPR004100;IPR036121;IPR000194;IPR024034;IPR027417;
P00825	IPR003593;IPR005722;IPR020003;IPR004100;IPR036121;IPR000194;IPR024034;IPR027417;
P0A9J8	IPR002912;IPR008242;IPR036263;IPR036979;IPR002701;IPR010952;IPR001086;IPR018528;
Q8NCQ2	
P00830	IPR003593;IPR005722;IPR020003;IPR004100;IPR036121;IPR000194;IPR024034;IPR027417;
P22571	IPR006952;IPR037030;
P21554	IPR000810;IPR002230;IPR000276;IPR017452;
P34972	IPR001551;IPR002230;IPR000276;IPR017452;
P04972	IPR006952;IPR037030;
P02452	IPR008160;IPR000885;IPR001007;
P02458	IPR008160;IPR000885;IPR001007;
P01024	IPR009048;IPR036595;IPR011625;IPR011626;IPR000020;IPR018081;IPR001840;IPR035711;IPR013783;IPR001599;IPR019742;IPR002890;IPR001134;IPR018933;IPR035815;IPR008930;IPR008993;
P02462	IPR008160;IPR001442;IPR036954;IPR016187;
P08572	IPR008160;IPR001442;IPR036954;IPR016187;
P29400	IPR008160;IPR001442;IPR036954;IPR016187;
P05997	IPR008160;IPR000885;IPR001007;
P12109	IPR008160;IPR002035;IPR036465;
P12110	IPR008160;IPR002035;IPR036465;
A6NMZ7	IPR008160;IPR002035;IPR036465;
P00845	IPR005953;IPR000454;IPR020537;IPR038662;IPR002379;IPR035921;
P12107	IPR008160;IPR013320;IPR000885;IPR001791;
P9WPS1	IPR005953;IPR000454;IPR020537;IPR038662;IPR002379;IPR035921;
P31853	IPR034679;IPR002146;
O75173	IPR006586;IPR010294;IPR013273;IPR024079;IPR001590;IPR002870;IPR000884;IPR036383;
Q9TT92	IPR006586;IPR024079;IPR001590;IPR000884;IPR036383;
Q13535	IPR011989;IPR016024;IPR003152;IPR021133;IPR011009;IPR000403;IPR036940;IPR018936;IPR003151;IPR014009;IPR011990;IPR012993;
P04694	IPR004839;IPR004838;IPR015424;IPR015422;IPR015421;IPR011715;IPR005958;IPR005957;
O14965	IPR030616;IPR030611;IPR011009;IPR000719;IPR017441;IPR008271;
Q96GD4	IPR030616;IPR028772;IPR011009;IPR000719;IPR017441;IPR008271;
O70126	IPR030616;IPR028772;IPR011009;IPR000719;IPR017441;IPR008271;
Q13705	IPR000472;IPR011009;IPR000719;IPR008271;IPR000333;
P23528	IPR002108;IPR029006;IPR017904;IPR027234;
P39059	IPR016186;IPR039070;IPR008160;IPR010515;IPR013320;IPR016187;IPR001791;
Q9Y2T1	IPR014936;IPR032101;IPR001158;IPR038207;IPR016137;IPR036305;IPR024066;IPR029071;
O88566	IPR014936;IPR032101;IPR001158;IPR038207;IPR016137;IPR036305;IPR024066;IPR029071;
P80244	IPR001907;IPR029045;IPR023562;IPR033135;IPR018215;
P06450	IPR023366;IPR000793;IPR038376;IPR033732;IPR005294;IPR020003;IPR004100;IPR036121;IPR000194;IPR027417;
Q99JA4	IPR013310;IPR004071;IPR000276;IPR017452;
Q924T8	IPR013310;IPR004071;IPR000276;IPR017452;
P47746	IPR000810;IPR002230;IPR000276;IPR017452;
P20272	IPR000810;IPR002230;IPR000276;IPR017452;
P47936	IPR001551;IPR002230;IPR000276;IPR017452;
Q9XSJ7	IPR008160;IPR000885;IPR001007;
P08123	IPR008160;IPR000885;
P02461	IPR008160;IPR000885;IPR001007;
