Entry	Cross-reference (InterPro)
O95873	IPR029073;
Q99675	IPR001841;IPR013083;
Q16690	IPR000340;IPR024950;IPR008343;IPR029021;IPR001763;IPR036873;IPR016130;IPR003595;IPR000387;IPR020422;
Q16829	IPR000340;IPR024950;IPR008343;IPR029021;IPR001763;IPR036873;IPR000387;IPR020422;
Q5RI15	IPR022533;
Q6P387	IPR027836;
A8MZG2	IPR027978;
A6NNT2	IPR032013;
H3BN30	
P51589	IPR001128;IPR017972;IPR002401;IPR008071;IPR036396;
Q07973	IPR001128;IPR017972;IPR002401;IPR036396;
Q6NT55	IPR001128;IPR017972;IPR002401;IPR036396;
Q8TAV3	IPR001128;IPR017972;IPR002401;IPR036396;
Q6ZWL3	IPR001128;IPR017972;IPR002401;IPR036396;
Q5TCH4	IPR001128;IPR017972;IPR002401;IPR036396;
Q16850	IPR001128;IPR017972;IPR002403;IPR036396;
Q9P2I0	IPR022712;IPR027075;IPR025069;IPR035639;IPR001279;IPR036866;IPR011108;
Q6PUV4	IPR008849;
Q8WW18	IPR029174;
A8MQB3	
Q8N7U9	
P04632	IPR029642;IPR011992;IPR018247;IPR002048;
Q96MU5	
A8MV24	IPR028027;
Q96FQ7	
Q7Z4B0	
O95639	IPR000571;IPR036855;IPR001878;IPR036875;
P26998	IPR001064;IPR033115;IPR011024;
P29218	IPR033942;IPR020583;IPR020552;IPR000760;IPR020550;
Q9BZV3	IPR013032;IPR000742;IPR039861;IPR032975;IPR000082;IPR036364;
Q8WYH8	IPR028638;IPR024610;IPR019786;IPR011011;IPR001965;IPR019787;IPR013083;
P15529	IPR017341;IPR035976;IPR000436;
Q9Y5U4	IPR025929;
P01308	IPR004825;IPR016179;IPR036438;IPR022353;IPR022352;
O15327	IPR035892;IPR039034;
Q9BT40	IPR036691;IPR005135;IPR000300;
Q6ZSG2	IPR029337;
P49441	IPR020583;IPR000760;IPR020550;
Q9NVM9	IPR019355;
Q9H1K1	IPR011339;IPR002871;
O60575	IPR002350;IPR036058;IPR039932;
Q9NQ38	IPR002350;IPR036058;
Q1W4C9	IPR002350;IPR036058;
P21439	IPR003593;IPR011527;IPR036640;IPR003439;IPR017871;IPR030275;IPR027417;IPR039421;
P00995	IPR002350;IPR036058;IPR001239;
P20155	IPR002350;IPR036058;
B1AKI9	IPR005533;IPR000884;IPR036383;
A8MW99	IPR025888;
Q5JSS6	IPR020186;
A2RUB1	IPR027963;
Q14D04	IPR016024;IPR039888;IPR011993;IPR001849;
Q9ULR0	IPR029012;IPR009360;IPR037200;
Q9UPT6	IPR039911;IPR032486;IPR019143;IPR034743;IPR034744;IPR015943;IPR036322;
Q92833	IPR001606;IPR036431;IPR003347;IPR003349;IPR004198;
Q6NYC1	IPR003347;
P05412	IPR004827;IPR015558;IPR005643;IPR002112;IPR008917;
P0C870	IPR003347;
P17275	IPR004827;IPR005643;IPR029822;IPR002112;IPR008917;
Q15053	IPR039964;
Q9ULL0	IPR028030;
Q6UXG2	IPR039181;IPR009030;IPR011641;
Q6ZU52	IPR027882;
O60303	IPR027859;IPR026704;
Q6ZVL6	IPR024606;
Q9HCM1	IPR027866;
Q5VZ46	IPR032756;
P13645	IPR001664;IPR018039;IPR039008;IPR002957;
Q6NSI8	IPR021777;IPR001005;
Q99456	IPR001664;IPR018039;IPR039008;IPR002957;
Q2LD37	IPR018863;IPR033616;
P08727	IPR001664;IPR018039;IPR039008;IPR002957;
P08779	IPR001664;IPR018039;IPR039008;IPR002957;
P35900	IPR001664;IPR018039;IPR039008;IPR002957;
Q04695	IPR001664;IPR018039;IPR039008;IPR002957;
Q7Z3Z0	IPR001664;IPR039008;IPR002957;
P05783	IPR001664;IPR018039;IPR039008;IPR027695;IPR002957;
P04259	IPR001664;IPR018039;IPR039008;IPR032444;IPR003054;
P48668	IPR001664;IPR018039;IPR039008;IPR032444;IPR003054;
Q0VF49	IPR031440;
Q14CN4	IPR001664;IPR018039;IPR039008;IPR032444;IPR003054;
P35908	IPR001664;IPR018039;IPR039008;IPR032444;IPR003054;
Q7RTS7	IPR001664;IPR018039;IPR039008;IPR032444;IPR003054;
P04264	IPR001664;IPR018039;IPR039008;IPR032449;IPR032444;IPR003054;
P05787	IPR001664;IPR018039;IPR039008;IPR032444;IPR003054;
Q8IZA0	IPR013783;IPR029865;IPR013980;IPR022409;IPR000601;IPR035986;
Q16819	IPR013320;IPR000742;IPR000998;IPR002083;IPR008294;IPR034301;IPR024079;IPR001506;IPR006026;IPR008974;IPR034038;
Q16820	IPR013320;IPR000742;IPR000998;IPR002083;IPR008294;IPR034302;IPR024079;IPR001506;IPR006026;IPR008974;IPR034038;
Q9BQA1	IPR015943;IPR001680;IPR019775;IPR017986;IPR036322;
Q14696	IPR019330;
O95568	IPR029063;
Q9BUU2	IPR019410;IPR038899;IPR029063;
Q86XA0	IPR019410;IPR029063;
Q5JXM2	IPR025714;IPR026913;
Q8N6Q8	IPR025714;IPR029063;
Q8N6F8	IPR029063;
Q96IZ6	IPR026113;IPR029063;
Q6P1Q9	IPR026113;IPR029063;
Q9H8H3	IPR013216;IPR029063;
Q6UX53	IPR013216;IPR029063;
Q00266	IPR022631;IPR022630;IPR022629;IPR022628;IPR002133;IPR022636;
P31153	IPR022631;IPR022630;IPR022629;IPR022628;IPR002133;IPR022636;
P15382	IPR000369;IPR005424;
P48048	IPR014756;IPR016449;IPR003268;IPR013518;IPR040445;
Q6ZWJ8	IPR036084;IPR014853;IPR001007;IPR001846;
Q96LU5	IPR036286;IPR026730;IPR000223;IPR015927;
Q9GZP8	IPR026621;
Q9UK53	IPR028643;IPR024610;IPR019786;IPR011011;IPR001965;IPR019787;IPR013083;
Q3KP66	IPR021774;IPR039106;
Q8NBZ0	IPR026678;
Q9NXR8	IPR038004;IPR024610;IPR019786;IPR011011;IPR001965;IPR019787;IPR013083;
Q9NX62	IPR000760;IPR020550;
O15225	
P09529	IPR029034;IPR000381;IPR001839;IPR001111;IPR015615;IPR017948;
P55103	IPR029034;IPR001318;IPR001839;IPR015615;IPR017948;
O95050	IPR025820;IPR000940;IPR029063;
P58166	IPR029034;IPR001318;IPR001839;IPR015615;IPR017948;
Q9NRR6	IPR036691;IPR005135;IPR000300;
Q01101	IPR036236;IPR013087;
Q96CB8	IPR039053;IPR039054;IPR019786;IPR011011;IPR001965;IPR019787;IPR013083;
Q68E01	IPR019333;
Q96SY0	IPR039841;IPR002035;IPR036465;
Q9NVH2	IPR016024;IPR033060;
P49901	IPR039347;IPR039364;
Q6DN12	IPR000008;IPR035892;IPR013583;
Q92813	IPR000643;IPR008261;IPR036249;
Q9NWR8	IPR006769;IPR039055;
Q96AQ8	IPR024461;IPR012439;
Q9UI95	IPR003511;IPR036570;
Q8NFP4	IPR013320;IPR003961;IPR036116;IPR007110;IPR036179;IPR013783;IPR003599;IPR003598;IPR000998;
P27987	IPR005522;IPR038286;
Q96DU7	IPR005522;IPR038286;
Q5I0G3	IPR015955;IPR010945;IPR036291;
Q9UHH9	IPR005522;IPR038286;
Q3MIP1	IPR024798;IPR026250;IPR024810;
Q9C010	IPR004171;
Q9Y2B9	IPR004171;
Q8NFU5	IPR005522;IPR038286;
Q9UI26	IPR011989;IPR016024;IPR001494;
O94829	IPR011989;IPR016024;IPR013598;IPR001494;
Q8TEX9	IPR016024;IPR000357;IPR021133;IPR001494;IPR040122;IPR034085;
O95373	IPR016024;IPR001494;IPR013713;
O15397	IPR011989;IPR016024;IPR001494;IPR013713;
Q96PQ5	IPR007062;
P41236	IPR007062;
Q9H8X2	IPR009286;
Q8IWB1	IPR024797;IPR026250;IPR024810;
P05154	IPR023795;IPR023796;IPR000215;IPR036186;
Q9H2U2	IPR008162;IPR036649;
Q15181	IPR008162;IPR036649;
A6NCM1	IPR003959;IPR000048;IPR027417;
Q6IPM2	IPR000048;IPR040124;
Q8N6M8	IPR000048;IPR039887;
Q8IXL9	IPR000048;IPR039887;
P0C7M6	IPR000048;IPR039887;
A8MTL0	IPR000048;IPR039887;
Q86VS3	IPR000048;IPR038752;
A0A1B0GVH7	IPR000048;
Q9H0B3	IPR000048;IPR040124;IPR027417;
Q9UPP2	IPR000048;IPR033742;IPR011993;IPR023394;IPR000904;IPR035999;
P46940	IPR001715;IPR036872;IPR000048;IPR027417;IPR000593;IPR023152;IPR001936;IPR008936;IPR001202;
Q86VI3	IPR001715;IPR036872;IPR000048;IPR000593;IPR023152;IPR001936;IPR008936;
B3KU38	IPR029362;IPR039045;IPR015649;
Q8NA54	IPR037695;IPR029071;IPR000626;
Q9Y616	IPR011029;IPR000488;IPR033610;IPR011009;IPR000719;
P10914	IPR019817;IPR001346;IPR031215;IPR017431;IPR036388;IPR036390;
P48200	IPR015931;IPR001030;IPR015928;IPR006249;IPR018136;IPR036008;IPR000573;IPR029755;
Q9NZN1	IPR007110;IPR036179;IPR013783;IPR003599;IPR003598;IPR015621;IPR013151;IPR000157;IPR035897;
Q9NP60	IPR007110;IPR036179;IPR013783;IPR003599;IPR015621;IPR004077;IPR013151;IPR000157;IPR035897;
P35568	IPR039011;IPR002404;IPR011993;IPR001849;
Q9Y4H2	IPR039011;IPR002404;IPR011993;IPR001849;
Q00978	IPR019817;IPR001346;IPR019471;IPR017855;IPR008984;IPR036388;IPR036390;
O15151	IPR015458;IPR016495;IPR036885;IPR003121;IPR001876;IPR036443;IPR001841;IPR013083;
P58062	IPR002350;IPR036058;
P0C7L1	IPR002350;IPR036058;
Q5DT21	IPR002350;IPR036058;IPR001239;
Q96A47	IPR009057;IPR017970;IPR001356;IPR001781;
Q6UXK2	IPR000483;IPR007110;IPR036179;IPR013783;IPR001611;IPR003591;IPR032675;
O14498	IPR000483;IPR007110;IPR036179;IPR013783;IPR013098;IPR003598;IPR001611;IPR003591;IPR032675;
Q6H9L7	IPR005533;IPR000884;IPR036383;
Q96CN7	IPR000868;IPR036380;
P34913	IPR029058;IPR000073;IPR000639;IPR036412;IPR006439;IPR011945;IPR023214;IPR023198;
P13378	IPR009057;IPR001827;IPR017970;IPR001356;IPR020479;
P01772	IPR007110;IPR036179;IPR013783;IPR013106;
P31268	IPR009057;IPR017995;IPR001827;IPR017970;IPR001356;IPR020479;
O00219	IPR026108;IPR029044;
P35453	IPR009057;IPR017970;IPR001356;IPR022067;
Q96N76	IPR023637;IPR035401;IPR038364;IPR023636;IPR035400;IPR035085;IPR036190;
A0A0C4DH38	IPR007110;IPR036179;IPR013783;IPR013106;
A0A0B4J1U7	IPR007110;IPR036179;IPR013783;IPR013106;
P01704	IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;
P09017	IPR009057;IPR017995;IPR001827;IPR017970;IPR001356;IPR020479;
Q6ZQW0	IPR000898;IPR037217;
P78552	IPR003961;IPR036116;IPR013783;IPR003532;IPR015321;
A0A0C4DH33	IPR007110;IPR036179;IPR013783;IPR013106;
Q9NZI8	IPR034837;IPR034842;IPR004087;IPR004088;IPR036612;IPR012677;IPR035979;IPR000504;
Q9Y6M1	IPR028743;IPR034843;IPR004087;IPR004088;IPR036612;IPR012677;IPR035979;IPR000504;
O00629	IPR011989;IPR016024;IPR032413;IPR000225;IPR002652;IPR036975;IPR024931;
O00505	IPR011989;IPR016024;IPR032413;IPR000225;IPR002652;IPR036975;IPR024931;
P20839	IPR013785;IPR000644;IPR005990;IPR015875;IPR001093;
Q27J81	IPR011989;IPR016024;IPR015425;IPR010472;IPR014768;IPR010473;IPR027649;IPR003124;
P15260	IPR003961;IPR036116;IPR013783;IPR021126;IPR008355;
P38484	IPR003961;IPR036116;IPR013783;IPR015373;
Q96EZ8	IPR000253;IPR037912;IPR025999;IPR008984;
Q5TA45	IPR022712;IPR001279;IPR036866;IPR011108;
Q02078	IPR022102;IPR033896;IPR002100;IPR036879;
O00255	IPR007747;
Q92613	IPR019542;IPR034732;IPR039550;IPR019786;IPR011011;IPR001965;IPR019787;IPR013083;
P15884	IPR011598;IPR036638;
Q969R8	IPR031793;IPR036322;
O95965	IPR000742;IPR013111;IPR027070;IPR015812;
Q9BX67	IPR007110;IPR036179;IPR013783;IPR003599;IPR003598;IPR013106;
P23458	IPR019749;IPR035963;IPR019748;IPR000299;IPR011009;IPR000719;IPR017441;IPR001245;IPR000980;IPR036860;IPR008266;IPR020635;IPR016251;IPR020776;
Q86YT9	IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;IPR029871;IPR000920;
Q9BR39	IPR017191;IPR003409;
Q8WXH2	IPR017191;IPR003409;
P38570	IPR013517;IPR013519;IPR000413;IPR013649;IPR018184;IPR028994;IPR032695;IPR002035;IPR036465;
P20701	IPR013517;IPR013519;IPR000413;IPR013649;IPR018184;IPR028994;IPR032695;IPR002035;IPR036465;
P17535	IPR004827;IPR005643;IPR029823;IPR002112;IPR008917;
Q14667	IPR019443;IPR019441;IPR019439;
P05556	IPR013111;IPR027071;IPR033760;IPR015812;IPR014836;IPR012896;IPR036349;IPR002369;IPR032695;IPR016201;IPR036465;
O15063	IPR031813;
A8MWY0	IPR039181;IPR009030;IPR011641;
Q8NCT3	IPR012548;
Q5JYT7	
Q96PY0	
P19012	IPR001664;IPR018039;IPR039008;IPR002957;
P02538	IPR001664;IPR018039;IPR039008;IPR032444;IPR003054;
Q3SY84	IPR001664;IPR018039;IPR039008;IPR032444;IPR003054;
Q15323	IPR001664;IPR018039;IPR039008;IPR002957;
Q5HYC2	IPR036427;IPR040214;
Q86Y46	IPR001664;IPR018039;IPR039008;IPR032444;IPR003054;
Q7Z794	IPR001664;IPR018039;IPR039008;IPR032444;IPR003054;
P08729	IPR001664;IPR018039;IPR039008;IPR032444;IPR003054;
P50221	IPR009057;IPR017970;IPR001356;IPR020479;
Q9Y2U2	IPR003280;IPR003092;IPR005408;IPR013099;
Q96RP8	IPR000210;IPR005821;IPR003968;IPR003972;IPR011333;IPR003131;IPR028325;IPR027359;
Q14721	IPR000210;IPR005821;IPR003968;IPR003973;IPR004350;IPR011333;IPR003131;IPR028325;IPR027359;
Q9UIX4	IPR000210;IPR005821;IPR003968;IPR003969;IPR011333;IPR003131;IPR028325;IPR027359;
Q6PIU1	IPR000210;IPR005821;IPR003968;IPR003970;IPR011333;IPR003131;IPR028325;IPR027359;
Q9ULH0	IPR002110;IPR020683;IPR036770;IPR011646;IPR013761;
B2RXH2	IPR003347;IPR003349;
P29375	IPR001606;IPR036431;IPR003347;IPR003349;IPR013637;IPR019786;IPR004198;IPR011011;IPR001965;IPR019787;IPR013083;
Q8N371	IPR003347;
Q8N3J2	IPR002052;IPR007757;IPR029063;
Q9NRN9	IPR002052;IPR029063;IPR007848;
Q9H1A3	IPR007884;IPR029063;
O00410	IPR016024;IPR000357;IPR001494;IPR040122;IPR034085;
Q96P70	IPR016024;IPR001494;
Q6NXS1	IPR007062;
O14990	IPR007062;
Q9Y573	IPR011705;IPR017096;IPR000210;IPR011043;IPR015915;IPR006652;IPR011333;
Q9NWZ3	IPR011029;IPR017428;IPR037970;IPR011009;IPR000719;IPR001245;
P14316	IPR019817;IPR001346;IPR017431;IPR031218;IPR036388;IPR036390;
Q15306	IPR019817;IPR001346;IPR019471;IPR017855;IPR008984;IPR036388;IPR036390;
Q13568	IPR019817;IPR001346;IPR019471;IPR029838;IPR017855;IPR008984;IPR036388;IPR036390;
P78411	IPR009057;IPR017970;IPR001356;IPR008422;IPR003893;
Q9BUE6	IPR000361;IPR016092;IPR017870;IPR035903;
Q9P086	IPR019404;
Q9UHV7	IPR009401;IPR021643;
Q9H944	IPR013921;
Q13503	IPR037212;IPR021384;
Q15528	IPR009332;IPR038427;
Q9ULK4	IPR021629;
Q96G25	IPR019364;
Q9NWA0	IPR037212;IPR011425;IPR039242;
O14770	IPR009057;IPR001356;IPR008422;IPR032453;
Q9Y316	IPR002737;
Q9UKP3	IPR007051;IPR039790;IPR007052;IPR008978;
O75564	IPR004875;IPR009057;IPR006600;IPR007889;IPR036388;
Q96J02	IPR000008;IPR035892;IPR024928;IPR000569;IPR035983;IPR001202;IPR036020;
Q5VZ66	IPR024836;IPR031994;
Q9Y624	IPR007110;IPR036179;IPR013783;IPR003599;IPR003598;IPR013106;
P57087	IPR007110;IPR036179;IPR013783;IPR003599;IPR003598;IPR013106;
Q6NUN7	IPR027968;
Q9H9V9	IPR003347;
Q8TAC2	IPR040053;IPR006155;
Q9Y6H6	IPR000369;IPR005426;
Q9H2S1	IPR004178;IPR036122;IPR015449;IPR013099;
Q9UQ05	IPR018490;IPR000595;IPR005821;IPR003938;IPR003950;IPR001610;IPR000014;IPR000700;IPR035965;IPR014710;IPR027359;
Q8NCM2	IPR018490;IPR000595;IPR030171;IPR005821;IPR003949;IPR003938;IPR001610;IPR000014;IPR000700;IPR035965;IPR014710;IPR027359;
Q9H252	IPR018490;IPR000595;IPR005821;IPR003938;IPR003967;IPR030172;IPR000014;IPR035965;IPR014710;IPR027359;
Q9NQC1	IPR019542;IPR034732;IPR039549;IPR039548;IPR019786;IPR011011;IPR001965;IPR019787;IPR013083;
Q96AA8	IPR024836;IPR031994;
Q9Y219	IPR001774;IPR001881;IPR013032;IPR000742;IPR000152;IPR018097;IPR009030;IPR033108;IPR026219;IPR011651;IPR001007;
Q8WYK2	IPR000837;IPR004827;IPR029819;
O60674	IPR019749;IPR035963;IPR000299;IPR037838;IPR035860;IPR011009;IPR000719;IPR017441;IPR035588;IPR035589;IPR001245;IPR000980;IPR036860;IPR008266;IPR020635;IPR016251;IPR020693;
Q13387	IPR035637;IPR011993;IPR006020;IPR001452;
Q96S16	IPR003347;
Q96JJ6	IPR017191;IPR003409;
Q9H910	IPR033335;
Q92628	IPR027871;
Q5VV43	IPR003961;IPR013783;IPR013980;IPR011106;IPR022409;IPR002859;IPR000601;IPR035986;
Q86T90	IPR032736;
Q9HCM3	IPR024606;
O94854	IPR037727;
Q9HCI6	IPR012337;
Q9BY89	IPR032764;IPR040006;
Q9UPP5	IPR027907;IPR040121;
Q8N8K9	IPR021893;IPR026625;
Q7Z3Y9	IPR001664;IPR039008;IPR002957;
Q7Z3Y7	IPR001664;IPR039008;IPR002957;
Q6A162	IPR001664;IPR039008;IPR002957;
P35527	IPR001664;IPR018039;IPR039008;IPR002957;
Q8IYS2	IPR018795;
Q14532	IPR009030;IPR001664;IPR018039;IPR039008;IPR002957;
Q01546	IPR001664;IPR018039;IPR039008;IPR032444;IPR003054;
O95678	IPR001664;IPR018039;IPR039008;IPR032444;IPR003054;
Q8N1N4	IPR001664;IPR018039;IPR039008;IPR032444;IPR003054;
Q5XKE5	IPR001664;IPR018039;IPR039008;IPR032444;IPR003054;
Q9BUN1	IPR029292;
P12035	IPR001664;IPR018039;IPR039008;IPR032444;IPR003054;
P19013	IPR001664;IPR018039;IPR039008;IPR032444;IPR003054;
P50222	IPR009057;IPR017970;IPR001356;IPR020479;
O95279	IPR003280;IPR003092;IPR013099;
Q9Y257	IPR003280;IPR003092;IPR005408;IPR005409;IPR013099;
Q8N5I3	IPR000210;IPR011333;IPR003131;
P17658	IPR000210;IPR005821;IPR003968;IPR003972;IPR004053;IPR011333;IPR003131;IPR028325;IPR027359;
Q719H9	IPR000210;IPR011333;IPR003131;
Q8TAE7	IPR000210;IPR005821;IPR003968;IPR003971;IPR011333;IPR003131;IPR028325;IPR027359;
Q96MP8	IPR000210;IPR011333;IPR003131;
O43525	IPR020969;IPR005821;IPR003937;IPR003948;IPR013821;IPR028325;
Q8NAX2	IPR028003;
P17540	IPR000749;IPR022415;IPR022414;IPR022413;IPR036802;IPR014746;
O60341	IPR002937;IPR036188;IPR017366;IPR009057;IPR007526;IPR036388;
Q9H3R0	IPR034732;IPR003347;IPR003349;IPR002999;IPR011011;IPR001965;IPR013083;
Q8NHM5	IPR001810;IPR003347;IPR006553;IPR032675;IPR002857;IPR011011;IPR001965;IPR019787;IPR013083;
Q9UGL1	IPR001606;IPR036431;IPR003347;IPR003349;IPR013637;IPR019786;IPR004198;IPR011011;IPR001965;IPR019787;IPR013083;
P41229	IPR001606;IPR036431;IPR003347;IPR003349;IPR013637;IPR019786;IPR004198;IPR011011;IPR001965;IPR019787;IPR013083;
O15054	IPR003347;IPR029518;
Q9H825	IPR026113;IPR029063;
Q9UJH8	IPR039229;
P08581	IPR013783;IPR014756;IPR002909;IPR011009;IPR002165;IPR000719;IPR017441;IPR016201;IPR001627;IPR036352;IPR001245;IPR008266;IPR020635;IPR016244;IPR015943;
Q6ZN04	IPR004087;IPR004088;IPR036612;IPR001841;IPR013083;
Q5SR56	IPR011701;IPR020846;IPR036259;IPR005829;IPR001958;
P55081	IPR033194;IPR009730;
Q8IWA4	IPR022812;IPR006884;IPR030381;IPR027088;IPR027094;IPR027417;
Q9H019	IPR007972;
Q96A46	IPR040062;IPR018108;IPR023395;
Q13237	IPR000961;IPR002374;IPR018490;IPR018488;IPR000595;IPR011009;IPR000719;IPR017441;IPR014710;IPR008271;IPR035014;
A0A0B4J1V0	IPR007110;IPR036179;IPR013783;IPR013106;
Q92839	IPR028385;IPR029044;
Q9Y4L1	IPR018181;IPR029048;IPR029047;IPR013126;
P0DP07	IPR007110;IPR036179;IPR013783;IPR013106;
A0A0C4DH43	IPR007110;IPR036179;IPR013783;IPR013106;
Q6UXL0	IPR003961;IPR036116;IPR013783;IPR015373;
P14151	IPR001304;IPR016186;IPR018378;IPR016187;IPR013032;IPR000742;IPR016348;IPR033991;IPR002396;IPR035976;IPR000436;
P50213	IPR019818;IPR004434;IPR024084;
Q8N1E2	IPR002152;IPR023346;
O43837	IPR019818;IPR004434;IPR024084;
O75874	IPR019818;IPR004790;IPR024084;
P47928	IPR011598;IPR026052;IPR036638;
Q9BTL4	IPR008653;
P22304	IPR017849;IPR017850;IPR035874;IPR024607;IPR000917;
P35475	IPR000514;IPR017853;IPR013783;
P46695	IPR024829;
Q9HBG6	IPR039857;IPR015943;IPR001680;IPR017986;IPR036322;
O95372	IPR029058;IPR003140;
Q6UXB3	IPR018363;IPR016054;IPR040188;IPR035076;
Q6UWN0	IPR016054;
Q16666	IPR004020;IPR040205;IPR004021;
P61626	IPR001916;IPR019799;IPR000974;IPR023346;IPR030056;
P20042	IPR002735;IPR016189;IPR016190;
P05198	IPR012340;IPR022967;IPR003029;IPR024055;IPR024054;IPR011488;
P0DMQ5	IPR029162;
P17181	IPR003961;IPR036116;IPR013783;IPR015373;IPR016669;
Q6PI98	IPR029525;IPR013272;
Q9H160	IPR028639;IPR024610;IPR019786;IPR011011;IPR001965;IPR019787;IPR013083;
C9JVW0	IPR029162;
Q9UNL4	IPR028647;IPR024610;IPR019786;IPR011011;IPR001965;IPR019787;IPR013083;
Q9BTT4	IPR019145;
A0JLT2	IPR019403;
Q5VYS4	IPR039230;
P26006	IPR013517;IPR013519;IPR000413;IPR013649;IPR018184;IPR028994;IPR032695;
Q9UKX5	IPR013517;IPR013519;IPR000413;IPR013649;IPR028994;IPR032695;IPR002035;IPR036465;
P18564	IPR013111;IPR033760;IPR015812;IPR015436;IPR014836;IPR012896;IPR036349;IPR002369;IPR032695;IPR016201;IPR036465;
P23229	IPR013517;IPR013519;IPR000413;IPR013649;IPR018184;IPR028994;IPR032695;
Q9Y4A0	IPR004875;IPR009057;IPR006600;IPR007889;IPR036388;
O14896	IPR019817;IPR001346;IPR019471;IPR017855;IPR008984;IPR036388;IPR036390;
Q92985	IPR019817;IPR001346;IPR019471;IPR017855;IPR008984;IPR036388;IPR036390;
Q02556	IPR019817;IPR001346;IPR019471;IPR017855;IPR008984;IPR036388;IPR036390;
P78414	IPR009057;IPR017970;IPR001356;IPR008422;IPR003893;
A6NK06	IPR036148;IPR005656;
A1A4Y4	IPR030385;IPR007743;IPR027417;
Q8WZA9	IPR030385;IPR040070;
P78412	IPR009057;IPR017970;IPR001356;IPR008422;IPR003893;
Q86U28	IPR000361;IPR016092;IPR017870;IPR035903;
Q00987	IPR028340;IPR015459;IPR016495;IPR036885;IPR003121;IPR001876;IPR036443;IPR001841;IPR013083;
Q9NU22	IPR003593;IPR011704;IPR012099;IPR027417;IPR002035;IPR036465;
Q6UWN8	IPR002350;IPR036058;
P05161	IPR019956;IPR029071;IPR000626;
Q96AZ6	IPR013520;IPR012337;IPR036397;
P61371	IPR009057;IPR017970;IPR001356;IPR001781;
P08183	IPR003593;IPR011527;IPR036640;IPR003439;IPR017871;IPR030258;IPR027417;IPR039421;
Q6IE38	IPR002350;IPR036058;
Q8NDY4	
Q96AB3	IPR040318;IPR000868;IPR036380;
A4D126	IPR034683;IPR018294;IPR029044;
P0C7V9	IPR002903;IPR029063;
A6NDR6	IPR009057;IPR001356;IPR008422;IPR032453;
A8K0S8	IPR009057;IPR001356;IPR008422;IPR032453;
Q16626	IPR009685;
Q9BV79	IPR013149;IPR013154;IPR011032;IPR036291;IPR020843;
Q93074	IPR019035;IPR021989;IPR021990;
A0A087WXM9	IPR034545;
Q8N635	IPR012340;
Q99687	IPR009057;IPR001356;IPR008422;IPR032453;
Q14680	IPR028375;IPR001772;IPR011009;IPR034673;IPR000719;IPR017441;IPR008271;
Q9BV36	IPR037442;IPR006788;IPR010911;IPR011011;IPR013083;
Q6IE81	IPR019542;IPR034732;IPR039546;IPR019786;IPR011011;IPR001965;IPR019787;IPR013083;
P78504	IPR001774;IPR001881;IPR013032;IPR000742;IPR000152;IPR018097;IPR009030;IPR026219;IPR011651;IPR001007;
Q15652	IPR003347;
Q13797	IPR013517;IPR013519;IPR000413;IPR013649;IPR018184;IPR028994;IPR032695;
Q13349	IPR013517;IPR013519;IPR000413;IPR013649;IPR018184;IPR028994;IPR032695;IPR002035;IPR036465;
Q9UK76	IPR033335;
P11215	IPR013517;IPR013519;IPR000413;IPR013649;IPR018184;IPR028994;IPR032695;IPR002035;IPR036465;
P06756	IPR013517;IPR013519;IPR000413;IPR013649;IPR018184;IPR028994;IPR032695;
Q14695	
A6ND01	IPR004269;IPR018143;
Q6NV74	IPR028030;IPR026713;
Q9ULG3	IPR027876;
P31271	IPR009057;IPR017970;IPR001356;IPR022067;
A0A075B6R2	IPR007110;IPR036179;IPR013783;IPR013106;
A0A0C4DH41	IPR007110;IPR036179;IPR013783;IPR013106;
O95998	IPR007110;IPR036179;IPR013783;IPR039681;
Q5SRR4	IPR026110;
B1ANH7	
A0A0A0MS14	IPR007110;IPR036179;IPR013783;IPR013106;
O94772	IPR016054;
Q17RY6	
Q9UMF0	IPR003988;IPR013768;IPR003987;IPR007110;IPR036179;IPR013783;IPR003599;IPR003598;
P54105	IPR003521;IPR039924;
Q9HBG7	IPR007110;IPR036179;IPR013783;IPR003599;
Q9Y2F5	
Q659A1	IPR019535;
Q14197	IPR000352;
P14735	IPR011249;IPR011765;IPR001431;IPR007863;IPR032632;
Q02535	IPR011598;IPR026052;IPR036638;
P0DP58	IPR016054;IPR035076;
Q13907	IPR011876;IPR015797;IPR000086;
Q9BXS1	IPR011876;IPR015797;IPR000086;
P46199	IPR027417;IPR005225;IPR000795;IPR000178;IPR015760;IPR023115;IPR036925;IPR009000;
O00425	IPR034844;IPR004087;IPR004088;IPR036612;IPR012677;IPR035979;IPR000504;
Q9NV31	IPR022801;IPR001912;IPR002942;IPR036986;
P48551	IPR003961;IPR036116;IPR013783;IPR015373;
Q9ULG1	IPR020838;IPR014001;IPR001650;IPR031047;IPR027417;IPR038718;IPR000330;
Q96T92	IPR036236;IPR013087;
P51460	IPR040113;IPR016179;IPR036438;IPR022353;
Q14641	IPR023258;IPR022421;
Q9BUT9	IPR029428;
Q9NV88	IPR022712;IPR027074;IPR001279;IPR036866;
Q96HW7	IPR011989;IPR016024;IPR026003;
Q6P9B9	IPR040316;IPR029444;IPR029445;
Q9ULD6	IPR039151;IPR001478;IPR036034;
Q9Y283	IPR002110;IPR020683;IPR036770;IPR000048;
Q86YW9	IPR019035;IPR021989;IPR021990;
