Entry	Length
Q9BQD7	235
Q6P4H8	233
Q8TBP5	190
Q3ZCQ3	159
A6NFU0	413
O60320	539
A6NEQ2	426
P81408	668
P78312	1265
Q8N0U4	392
A6NE01	2351
Q8N3H0	131
Q7Z5A8	133
Q96LR4	140
Q7Z5A7	132
Q5JX69	171
Q8TCP9	573
Q96KR6	192
Q32MH5	1076
Q7L5A3	538
P16118	471
A0A1B0GUQ0	79
A0A1B0GV22	79
P0DP71	79
A0A1B0GTK5	79
A0A1B0GTK4	181
O60825	505
P23610	371
Q16877	469
Q5T7N8	215
Q08E93	113
P00742	488
Q9NZY2	134
P03951	625
P00748	615
O94988	1023
Q9NYF5	915
Q9NUQ9	324
Q14320	339
Q9Y247	325
Q6NSI3	398
A6NFZ4	105
Q8TBR7	257
P12259	2224
Q86X60	149
Q5HYJ3	339
Q5JUQ0	283
A6ND36	823
Q9NVL1	165
P0C7U9	286
Q96GI7	184
Q9UBU6	413
Q5T0W9	1011
Q9BQN1	747
Q9H4H8	585
A1XBS5	289
Q17RN3	349
O00519	579
Q6GMR7	532
P19235	508
P29323	1055
P29317	976
P54760	987
Q9H6B9	360
P58107	5088
P24390	212
Q09472	2414
P07992	297
P18074	760
O43292	621
Q8IXQ4	340
P48449	732
P84090	104
Q9Y282	383
P11308	486
Q8TDU6	330
O94905	339
P35052	558
O75487	556
Q9NZD1	345
P78333	572
O75460	977
P62508	458
B6SEH9	535
Q9UJM3	462
Q9H6S3	715
Q56NI9	601
A8MZ36	301
P43304	727
P0CG08	455
Q96B26	276
Q93063	718
Q9UBQ6	330
Q9NZB2	1118
Q9NX05	1096
Q5T036	256
Q9BQ89	295
Q8TC76	370
Q7Z309	247
Q9P2D6	1515
Q49AJ0	1406
Q86XD5	332
C9JC47	383
P0CG42	384
P0CG43	387
B1AL88	458
Q6J272	317
Q96KS9	214
Q9Y6X4	670
Q86V87	743
Q6P1L5	589
B1ANY3	271
Q5VWN6	2430
A6H8Z2	402
Q5U5X8	452
P0CF97	657
Q5SY85	155
Q9H8W3	233
Q6P4D5	195
Q8IWN6	122
A2RU67	622
Q5XKK7	198
Q7Z4H9	259
Q6IPT2	247
A0A1B0GVK7	77
A0A1B0GVZ2	78
Q6NXP2	309
Q5RGS3	127
Q4VXF1	159
A6NL05	159
Q8N7N1	296
P0C5J1	330
Q86YD7	464
Q658T7	463
A8MXJ8	464
A6NKC0	464
A6NJQ4	464
A6NNJ1	464
A6NDY2	464
A8MX19	464
P0C7W8	464
P0C7W9	464
A6NEW6	464
A6NE21	464
P0C7V4	464
A6NIJ5	464
A8MWA6	464
A8MXZ1	464
P0C7X0	464
D6RGX4	464
A6NNH2	459
Q658Y4	838
Q8NDB6	213
Q96MK3	541
Q8IXL6	584
Q2M2I3	478
Q6ZRV2	1179
Q96KN4	292
Q96KN1	310
Q96LP2	452
Q86UY5	434
P00451	2351
Q6ZTR7	304
P00740	461
Q96KT0	104
Q8IVS2	390
Q0Z7S8	132
O75844	475
Q9Y256	329
Q8NFF5	587
Q9Y5Q0	445
Q96GK7	314
Q9NZN3	535
A6NDN3	693
Q2TAP0	167
A6NCC3	632
H3BV12	632
I6L899	631
Q6UWR7	440
Q14789	3259
P14625	803
Q5JZY3	1008
Q14677	625
Q99814	870
Q6PRD1	2367
P16452	691
P54764	986
Q15375	998
A0A1B0GW35	172
Q9Y2D4	811
Q9H790	373
Q96A65	974
O00471	708
Q96KP1	924
Q9Y3B2	195
Q9Y2C4	368
Q9NQT4	235
Q5RKV6	272
Q06265	439
Q01780	885
O43909	919
O00167	538
Q5T9C2	384
Q9NRY5	505
Q9C073	453
O00757	339
Q17R55	369
Q6UWF9	173
Q6P0A1	224
Q8N9Y4	354
Q15884	450
Q6ZVS7	135
Q96PV7	902
Q6PEV8	388
Q7Z5A9	133
A4D161	298
Q6ZU69	1335
A6NFA0	338
A6NKX1	122
F5H4B4	570
Q96M60	508
Q86W67	206
Q9Y5M1	114
Q8WUB2	273
Q4G0N7	80
Q9NTX9	383
Q96MZ4	157
Q8IW50	185
Q8N5Q1	922
Q96D05	121
A6NEL3	165
Q05BU3	40
Q16875	520
P0C866	280
Q9Y421	112
Q8N2R8	423
Q6ZT52	329
Q8TCE6	357
Q6NSW5	357
Q5JRC9	791
Q8NA70	645
Q5HY64	1035
A6NHR8	397
Q6ZV65	393
Q9H0Q0	323
Q8NE31	585
Q14153	422
Q9NYF3	392
Q8N5W8	94
Q71RH2	274
Q7L5A8	372
P0C841	47
Q8IYT1	594
Q8TC56	605
Q8NEG0	241
Q8N9W8	422
Q5TYM5	149
H0Y354	149
Q6L9T8	149
Q8TAV0	307
Q8NEG4	500
Q5VT40	261
P08709	466
Q8TBF8	368
Q8NCA5	519
Q52LJ0	330
P15090	132
P07148	127
O95864	444
Q6P2I3	314
Q96CS3	445
Q7L8L6	764
Q05397	1052
Q9HCN4	374
P98173	230
P58499	235
Q9NPI8	374
O15287	622
Q8IZT9	166
Q9Y2M0	1017
Q8IYD8	2048
Q9HB96	536
Q9HC97	309
Q8WUP2	373
Q8N539	461
Q9UBX5	448
Q8NCQ5	510
P35555	2871
Q15717	326
Q7L2H7	374
P28324	431
P0DMC3	54
A0A087WX78	387
A6NLF2	546
A7E2F4	631
D6RF30	607
H3BSY2	632
F8WBI6	632
H3BPF8	625
H3BQL2	631
Q92805	767
P49961	510
Q9Y5L3	495
O75355	529
Q14264	604
P61550	626
P54762	984
Q14236	149
Q9HCE0	2579
Q9C0D9	397
Q9Y6I3	576
P55259	537
Q8IUS5	362
Q12929	822
P29322	1005
Q9UBC2	864
Q14507	147
Q96L91	3159
Q99795	319
P19447	782
Q9UKR5	140
Q96RQ1	377
O43414	337
Q01469	135
Q13158	208
O60427	444
Q8N9I5	356
Q9UNN5	650
Q6P587	224
Q14CZ7	662
Q969Z0	631
O60667	390
Q9UHW5	284
Q5VT28	67
Q8TC84	345
O94887	1054
Q14296	549
P49327	2511
Q9NYQ8	4349
Q8TDW7	4557
Q969F0	183
P47775	334
P49685	360
Q13304	367
Q14330	331
Q15760	415
Q9NS67	375
O43194	453
P46089	330
O15529	346
Q9Y5Y3	372
P46093	362
Q9Y2T5	361
Q9Y2T6	319
Q9BZJ8	451
Q9BZJ7	368
A8MUU1	101
Q96EF6	278
O75426	580
P0C2W1	286
Q9Y6R7	5405
Q9H4M3	255
Q5MNV8	452
Q96RD9	977
Q9UKT4	447
Q9ULW2	581
Q9GZS0	605
Q9NPG1	666
Q13467	585
Q6P1R4	473
P31150	447
O60739	113
Q9Y6B2	187
Q8TC92	643
P04899	355
Q5JWF2	1037
P11488	350
P19087	354
O14775	395
Q8N0V5	402
Q5T6J7	187
Q5T890	1561
P54753	998
P13224	206
Q9UNN8	238
P50549	477
P41212	452
P41162	512
P43268	484
P41161	510
P57679	992
Q96CN4	794
Q01844	656
Q92643	395
Q13491	265
Q8N2X6	119
Q8NHP7	514
Q9NVH0	621
Q9UQ84	846
Q8IYI6	725
Q9NQT5	275
Q9NPD3	245
Q92935	676
Q16394	746
Q99504	573
O95677	639
Q969W3	186
Q5XKR9	115
Q4KMX7	169
P0CH98	169
O95990	144
Q9H098	131
P50502	369
Q96EK7	910
Q8NFI4	369
Q70Z53	315
Q8TAY7	271
Q96PZ2	611
O95936	686
Q9H201	632
P42566	896
P04626	1255
P60509	514
P15170	499
B3EWF7	344
Q8IYD1	628
Q9H5Z6	455
Q96C01	138
Q8IXS8	530
P05160	661
A5PLN7	773
Q5BKY9	247
Q8WW52	585
Q6UXP7	276
Q9UHL3	310
P0C7A2	387
Q3B820	660
Q96MY7	647
A8MTA8	275
Q8N8A8	192
Q8N612	972
P09467	338
A1A519	330
A6NMN3	283
Q5VUB5	890
A8MVW0	826
Q8WUF8	416
A6NC97	362
Q8N128	213
A6PVY3	158
Q8IXR5	827
Q5T1J6	154
Q5T319	152
A6NL82	134
Q8NB25	1140
Q9ULE4	1060
Q8IYM0	893
Q9NX38	181
Q9NSI2	230
Q5JX71	171
Q96ND0	272
Q8WU58	562
Q63HN1	556
B9A014	251
P0DPQ4	251
P0C875	324
H3BQW9	127
Q8N7L0	139
Q8IXS0	508
P0DMU3	169
Q9H0X4	552
Q96KD3	344
Q8N8J7	132
P16930	419
P05413	133
Q9BXW9	1451
Q8WVX9	515
Q96K12	515
Q9NVQ4	179
Q9H9Y4	310
Q14289	1009
Q96BQ1	224
Q5TZK3	123
Q8IZU1	332
Q8IZU0	186
Q9NVI1	1328
Q9BX63	1249
O15360	1455
O00155	361
O15354	613
Q8NFZ0	1043
Q9UK96	956
Q8IX29	292
Q9Y3I1	522
P12314	374
Q9UKB1	542
Q96LA6	429
Q9BRP7	624
Q9BQL6	677
Q96MZ0	367
O43281	561
P16260	332
O14793	375
Q99819	225
O15371	548
P0C7U0	828
Q15369	112
Q92556	727
Q00013	466
Q9HC35	981
Q5J8M3	183
Q15006	297
Q9H4I9	107
Q6PJG2	1045
P54851	167
Q9BV81	110
P54852	163
O43402	210
P50402	254
Q9N2J8	555
Q69384	699
P61567	588
Q902F8	699
Q9UKH3	698
Q9H0I2	346
Q8TC29	256
A6NNW6	625
P63096	354
Q16206	610
P38405	381
P09471	354
P0DO92	83
P19086	355
Q9BYB4	327
Q96P88	292
P15586	552
P22413	925
P0CJ92	632
A6NC78	632
Q7Z5G4	137
Q6UWV6	458
O75356	428
Q9NQZ7	604
Q96C92	435
Q86V85	440
P21709	976
P62495	437
Q14534	574
O76062	418
Q8IV48	349
Q53EU6	434
Q6P6B1	374
Q86UL3	456
Q86WP2	473
Q8TAM6	284
P51654	580
Q7Z2K6	904
Q96DN0	273
P30040	261
Q9Y625	555
Q76MJ5	926
Q9UM22	224
P54756	1037
Q9UF33	1036
P33947	212
Q96RT1	1412
P56851	147
O95872	356
Q9HCL2	828
Q969X5	290
Q6NUI2	795
Q5W0A0	696
P50548	548
P61579	105
O75477	346
Q96DZ1	483
Q9HC44	474
Q96PL5	475
Q96HE7	468
Q8N158	579
Q86YB8	467
Q9NZH0	403
Q9NQ84	441
Q5T6X5	926
Q9BS26	406
P0DP91	1061
P11474	423
O95718	433
B6SEH8	477
Q8TE68	723
Q96J88	318
Q96BH3	223
Q9NQ30	184
B1AK53	854
Q1W209	222
P03372	595
P21695	349
Q6UWW8	571
Q6NT32	575
P10768	282
Q9BSJ8	1104
A0FGR8	921
A0FGR9	886
Q9NY74	926
Q3ZM63	59
P0DPP9	59
A0A1B0GVM5	59
P13804	333
Q16134	617
Q6IPR1	90
O95571	254
P14921	441
P58658	441
Q9BZE7	217
Q9NVM1	165
P34910	448
Q9UI08	416
P49640	407
Q9NXN4	497
O60383	454
P01133	1207
Q13144	721
Q06889	387
Q9BY44	585
P32519	619
P78545	371
A6NDY0	278
A6NHQ4	379
Q7L775	607
Q5NDL2	527
P07359	652
Q99645	322
Q9NQ60	294
Q03468	1493
Q13216	396
Q15303	1308
O43731	214
Q14956	572
Q92520	227
Q53R41	847
Q9NYY8	710
Q9NW38	375
Q8NB91	859
Q00597	558
Q92636	917
Q9BTP7	215
Q9Y4F1	1045
Q14517	4588
Q6V0I7	4981
P46091	355
Q99678	358
Q99679	349
Q99680	433
Q8TES7	1133
P23142	703
P98095	1184
O95967	443
P22087	321
Q9UK22	296
Q4G163	708
Q92637	280
P37268	417
P30273	86
P57775	412
Q969U6	566
Q75N90	2809
A6NFH5	140
Q5T0N5	605
Q9UK73	627
Q8NFU4	85
Q9UII4	1024
P51161	128
O15540	132
P12104	132
Q96PS1	177
Q6NZ36	180
Q5TGI0	409
O00270	319
O75388	356
Q49SQ1	333
Q53RD9	439
Q7Z6M2	555
Q8TCJ0	367
P12318	317
Q8N4B4	442
O75636	299
Q8TF61	875
Q6ZVX7	275
Q96JP0	617
P02765	367
Q9UGM5	382
Q99581	238
Q99689	392
P98174	961
Q7Z6J4	655
Q6WQI6	88
Q9BYJ0	223
P09038	288
P09769	529
Q15034	1050
Q8IVU3	1022
O43427	364
P02675	491
Q14469	280
P31371	208
P22455	802
Q6QHK4	219
Q9NSA1	209
P20930	4061
Q14314	439
Q75LS8	142
O95992	272
Q15782	390
Q96FZ5	175
P33552	79
Q8IYA6	745
Q8N6U2	182
Q495D7	138
Q96LM1	132
Q8N5I9	185
Q9H741	205
Q9Y471	501
Q17RA5	79
Q96DG6	245
O75746	678
Q9UJS0	675
P56277	68
Q96KP4	475
Q9BYD5	112
P29973	690
Q16280	664
O75417	2590
Q8N608	796
Q9UHL4	492
Q9NY33	737
P27487	766
P42658	865
Q6V1X1	898
Q86TI2	863
Q7Z7J5	298
Q6W0C5	159
Q7L190	304
A6NC42	116
A6NFQ7	191
Q5T2R2	415
Q8TB45	409
Q9C005	99
Q12882	1025
Q14194	572
Q16555	572
Q14195	570
O14531	572
Q9BPU6	564
P79483	266
P13762	266
Q30154	266
Q96DY2	449
Q86XH1	822
Q96MC2	740
Q8IXS2	484
Q9H069	523
O95995	478
Q5JU00	501
Q8NEE6	735
Q8IY82	874
Q5VUJ9	269
Q9H095	443
P21728	446
P14416	443
P35462	400
P21917	467
P21918	477
Q16643	649
Q9Y295	367
P55039	364
A6NNA5	263
Q6PGQ1	229
Q6IAN0	325
A6NNS2	312
Q6B8I1	188
Q9UII6	198
C9JQL5	133
P0DPQ6	34
Q96EV8	351
Q9NRW4	184
Q9BVJ7	150
Q9BV47	211
Q5VZP5	1158
Q4G0W2	176
Q14061	63
Q9NX74	493
Q9Y6N1	276
Q7KZN9	410
Q9H799	3197
O14810	134
Q86YQ8	564
P50416	773
Q96MF6	247
P24462	503
Q8TCD1	76
Q5TA50	214
P43320	205
P19525	551
H7BZ55	1655
O43889	371
Q9UJA2	301
P46109	303
Q9Y2J2	1087
Q13536	156
Q86T23	111
Q66K89	784
A8MQ03	144
P82279	1406
P02511	175
Q16526	586
A6NJJ6	358
Q8TBR5	109
Q8WWI5	657
O60931	367
P35221	906
Q53GD3	710
Q99708	897
P52569	658
Q86XQ3	398
P40313	264
O14578	2027
O60869	148
P26232	953
Q8NEC5	780
P20800	178
Q9UQB3	1225
Q14999	1698
Q9P013	229
Q9NXE8	425
P26641	437
P13639	858
A6NFE3	127
Q9BUY7	163
Q6NXP0	572
Q8IY85	973
O75071	495
P60507	584
P60608	527
Q8N4Y2	399
Q9BSW2	395
Q9HAE3	211
Q8TB33	94
Q8TB03	319
A8K855	629
P24310	79
P78310	365
P17302	382
P08034	283
P80162	114
P02775	128
Q9UKL4	321
Q9Y6H8	435
P57773	515
P61073	352
Q9H2H0	198
P00167	134
Q9HB71	228
Q08477	520
Q66GS9	1140
Q6VVX0	501
Q03001	7570
Q86W10	505
Q8IYY4	767
Q96SM3	734
Q9UBL6	633
P20815	502
Q0VDD5	57
Q8IZJ3	1885
P22792	545
Q17RY0	729
P53674	252
Q70SY1	520
Q68CJ9	461
Q92838	391
Q6P2E9	1401
O43246	635
Q92611	657
Q6PD62	1173
Q9BV94	578
Q9BZQ6	932
Q9H7T0	1116
Q5SY80	951
Q6ZRH7	1159
Q9NTU4	200
O43854	480
Q05D32	466
Q8WZ74	1663
P05305	212
Q9UBT7	734
P59091	139
Q9UJ94	153
Q96M42	142
P60606	82
Q15075	1411
O75530	441
Q7L9B9	569
Q9NWM3	386
Q5VTE0	462
Q13616	776
Q8IWT3	2517
Q13620	913
Q9NTM9	273
Q8WYQ4	148
Q6ZV56	151
Q8N1L1	170
Q6P5X5	142
Q6IC83	251
P29692	281
Q9HCG8	908
Q96G04	330
O00418	725
Q6UX04	472
Q5VT33	79
Q8TE69	158
Q96DE9	158
A8MWE9	144
A8MZ26	197
Q9HA90	598
A6NEN9	183
P14854	86
Q86X51	503
Q6YFQ2	88
Q969M2	543
P29033	226
P35212	333
Q9NTQ9	266
O95377	273
P36382	358
O95452	261
Q8NFK1	279
Q9H2A7	254
P32302	372
P49447	251
Q53TN4	286
Q9BQA9	187
Q8N7U6	833
Q5JVL4	640
Q7Z2Z2	1120
Q5JPI9	291
P52798	201
P98172	346
P52799	333
Q15768	340
Q16760	1214
Q5KSL6	1271
Q7Z5J1	315
P28845	292
Q6UWP2	260
P09417	244
Q8IYB7	885
Q7Z478	1369
Q6P3W2	149
Q9NXW2	375
O94907	266
Q9NR61	685
O60479	287
P56179	175
O95886	979
Q92796	817
Q15398	846
Q8TDM6	1919
O75084	574
Q9P2D7	4265
Q8WUU5	269
Q13627	763
Q8NCM8	4307
Q96DT5	4516
Q86XF0	187
Q9UFH2	4462
O43781	588
Q9HCG7	927
Q9H227	469
P62873	340
P50570	870
P16520	340
Q9UQ16	869
Q16610	540
Q14397	625
Q9NP62	436
O75603	506
Q92616	2671
Q02742	428
O95395	438
Q9P109	453
Q6ZNI0	430
Q9BZD3	368
Q9BSJ2	902
Q96CW5	907
Q9UGJ1	667
Q96RT8	1024
Q9H3P7	528
Q96RT7	1819
P04150	777
Q8N6F7	178
P23378	1020
P48728	403
Q02108	690
P33402	732
Q02153	619
O75343	617
P24903	491
Q96A23	557
Q8WVH0	158
Q7Z7G2	160
Q86X59	251
O43809	227
Q9H3G5	476
Q8N1P7	616
P05813	215
O75629	220
Q6UXH1	353
O75177	396
Q16254	413
Q9H0B8	497
Q8IUI8	442
A5YM72	827
Q53ET0	693
O95727	393
Q8NEA5	215
Q8N9M1	422
P22914	178
K7EIQ3	104
I3L1E1	186
A0A1B0GUS0	222
A0A1B0GTH6	734
P43003	542
O94886	807
O75534	798
P43005	524
Q96JC9	268
P15509	400
P09919	207
P19784	350
O14936	926
P41240	450
P61201	443
P0CF75	366
Q7L5N1	327
Q9UBW8	275
Q9H9Q2	264
Q9BY08	206
P13611	3396
Q16527	193
P50461	194
Q9H0L4	616
Q5W188	147
Q5W186	159
Q9BQM9	153
Q8NBC4	194
A0A1B0GTL2	189
Q5DJT8	189
Q8NHU0	189
P0DMU7	189
P0DMV0	189
P0DMV2	189
P0DMU9	189
P12724	160
Q9H8V3	914
Q8NI51	663
P49711	727
P56545	445
Q96RT6	745
Q8IX95	158
A4D2H0	777
Q16619	201
Q9UNE0	448
Q8N4M1	653
P30825	629
Q8WY07	619
Q99895	268
Q7RTX7	472
Q86XM0	798
Q7Z7A3	348
Q2VPK5	515
O60716	968
P25101	427
Q4LDR2	81
Q6XXX2	140
A6NIU2	74
P24530	442
P59089	165
Q6ZN03	302
O60494	3623
P68104	462
Q9H467	287
Q05639	463
Q13617	745
O60888	179
Q9NRI5	854
Q9H1X3	360
Q9P2K9	1392
O95661	229
Q9Y5T4	150
Q15700	870
Q9NP97	96
Q13316	513
Q6ZS02	220
Q5HYR2	192
Q9Y222	760
Q9UP38	647
O60478	399
Q4LDG9	190
O96015	105
Q96EY1	480
Q8WW22	397
P25685	340
Q8WWF6	145
Q7Z6W7	309
Q13217	504
Q8NGA4	272
P01909	254
P01906	255
Q8TE96	717
Q99999	423
Q9H3Q3	398
Q96A11	431
Q8N682	238
Q8TAE8	222
P01903	254
O95866	241
P06744	558
Q8N9I9	347
O75319	377
O95147	198
Q9BY84	665
P28562	367
Q6RFH8	374
O00148	427
O95177	125
Q9UQC2	676
Q9NYC9	4486
Q7RTS9	669
Q05193	864
O94850	711
Q07507	201
Q96QD5	511
Q7L5Y6	550
Q6IED9	249
O75907	488
P37059	387
Q9Y4D2	1042
O43323	396
P49366	369
Q6UX07	377
Q96LJ7	313
Q9BPW9	319
Q155Q3	683
Q96LL9	226
O00548	723
Q9Y238	1755
Q8NFW5	382
Q9P1A6	1054
Q9NPF5	467
P51530	1060
O60353	706
O95479	791
Q13474	957
Q86UW9	622
Q8TDB6	740
Q9Y2E6	619
Q68J44	220
Q9Y6W6	482
Q9UNI6	340
Q9H1R2	295
Q8WTR2	217
Q13838	428
O77932	396
A6NLW8	204
P56178	289
P24855	282
P25686	324
Q9UDY4	337
O75953	348
O75190	326
Q8NHS0	232
Q9UBS3	223
Q99543	621
Q9UN86	482
O14556	408
P04406	335
Q14117	519
P01920	261
P05538	268
P0CG22	281
Q6PKH6	230
Q8NEX9	313
Q96RP7	486
Q6UX65	266
Q8NBI3	349
Q9NQR9	355
Q9BUM1	346
P35575	357
P11413	515
Q16854	277
O75911	302
Q9UPY3	1922
Q96C10	678
Q7L2E3	1194
Q9UBS4	358
Q9UBT3	224
P56177	255
O00144	591
Q7L622	706
Q9NNZ3	241
O60883	481
P33316	252
O43812	170
Q96PT4	197
Q92997	716
P54792	670
P0DN84	34
P62684	666
Q99501	681
Q8NHY3	880
Q86XJ1	694
Q13480	694
Q2WGN9	574
Q9P225	4427
Q96JB1	4490
Q96FJ2	89
P63172	113
Q14156	821
P12838	97
Q9NXZ2	648
O75955	427
Q9H4E7	631
Q9NUI1	292
P35659	375
P15924	2871
Q9BY27	220
P49619	791
Q7Z5P4	300
Q9BPX1	270
Q9BTZ2	278
Q6P158	1386
O95057	198
Q14689	1571
Q9H7Y0	433
Q96F81	1524
Q9NVH1	559
O75165	2243
Q6UY11	383
Q9UBU2	259
Q07687	328
Q9NW81	257
Q9Y5R6	373
Q6PK57	102
P28067	261
Q8TDJ6	3036
P31327	1500
Q9UNU6	501
P20023	1033
P23786	658
Q2VPA4	569
Q16630	551
A6NIL9	109
Q9Y4K1	1723
Q68DQ2	2970
P53672	197
Q9NZJ5	1116
P23508	829
Q9UGL9	99
Q8IUH2	290
Q96HD1	420
Q9BU40	450
Q6WN34	429
Q8IUR6	639
Q13324	411
Q15329	346
O75461	281
P11844	174
P24387	322
Q9NZV1	1036
P16562	243
Q9HC73	371
Q96RY5	1269
Q9H4G0	881
O43491	1005
Q9HCM4	733
Q9H329	900
Q8N1N5	446
P02741	224
Q5IJ48	1285
Q9BUF7	120
Q9P1W3	806
Q6PB30	78
Q9Y5P2	127
P43004	574
Q9Y534	153
O00341	560
Q96PZ7	3564
Q7Z408	3487
Q7Z407	3707
Q99848	306
Q99627	209
Q8WXC6	57
P42892	770
P0DPD6	811
Q1MSJ5	1256
P40939	763
P55084	474
Q86YB7	292
Q96DC8	303
Q9H175	543
P21291	193
P33240	577
Q9H114	145
Q9NUD7	363
Q9BQT9	956
Q96C57	262
Q9NUB4	165
Q96LM9	149
Q9H4R4	102
Q5TEA3	1177
P0CG13	121
P78358	180
Q9HC47	74
Q8IX94	777
P0CG41	777
P0CG12	524
Q96MH7	638
P50750	372
Q9H5L9	145
F2Z3F1	127
O60308	925
Q8N8E3	955
O75956	126
Q9UHN6	1383
Q8N7Q2	184
Q9BS16	269
A0A0U1RR11	272
A0A0U1RRI6	287
P49450	140
Q96J87	481
Q9NSP4	180
Q8WUJ3	1361
P49454	3114
Q9H3R5	247
Q86XR8	500
P00450	1065
Q12798	172
Q5T5N4	469
Q7Z4R8	191
Q5SQH8	315
Q8TAP6	659
Q5JTW2	689
Q9H8X3	128
Q9Y592	701
Q5I0X4	101
Q8IU89	383
P57076	290
Q9UL16	551
O43822	256
Q5T655	872
A4D0Y5	90
Q6NT52	163
Q99674	301
P13569	1480
P61604	102
Q9BSU1	422
Q8IYS4	520
Q96GX8	76
Q8WTQ4	265
Q8N9R0	145
Q6ZW13	317
Q6UX73	402
Q96LL3	132
Q494V2	611
P33260	490
P33261	490
Q96SQ9	504
Q9HCS2	524
Q8N118	509
O43174	497
A6NMK7	179
Q9H112	138
Q9BR46	151
Q9H1P6	137
Q9H4G1	147
Q9UGB4	50
Q9P2B4	639
Q5HYN5	189
P0DMU8	189
P0DMV1	189
P0C5K7	136
Q19T08	205
Q9BQ95	431
Q008S8	904
Q13363	440
O14595	271
Q8WVB6	975
A4FU28	777
P29279	349
Q8WWZ3	215
Q8IWA5	706
Q96CG8	243
O43310	598
Q8NCS7	719
Q96F86	508
A0A1B0GTR0	161
P17538	263
Q6GPI1	263
Q96P56	530
Q9UI47	895
P35222	781
P14138	238
P0C2S0	81
P58513	81
A6NM66	108
P58505	322
Q9NYP8	219
P58512	204
Q8TCZ7	52
Q9NV44	126
P59036	64
P59037	77
A0A1B0GTU2	59
A0A1B0GV90	55
Q3B7T1	1238
Q13618	768
Q93034	780
P24534	225
Q8N7B9	438
A6NGU7	62
Q5THR3	1501
Q8N9T2	125
A8MYA2	514
P12074	109
Q9H5V9	222
Q02221	97
Q96LI9	332
A0A1B0GTR3	108
P0DPH9	108
Q8N2A0	174
P0DPD8	883
Q5JRM2	361
P49238	355
P14406	83
Q8TF08	81
P42830	114
O00574	342
P25024	350
Q6PEY0	223
P19875	107
Q16663	113
Q76M96	950
Q6ZN84	652
Q16204	474
Q9UBN1	327
Q9UF02	275
P32238	428
Q9BSQ5	444
O00626	93
P55773	120
A7E2U8	309
Q6IQ19	270
P0C7X3	344
Q8ND76	341
P20273	847
P08571	375
P25063	80
P28907	300
P15812	388
Q99741	560
Q9NNX6	404
P10966	210
P48960	835
Q07108	199
Q6P1J9	531
O00311	574
O14735	213
P06493	297
Q96T59	188
Q9UKY7	258
O75419	566
Q49AH0	187
Q8N8U2	506
Q8IVW4	592
O94986	1710
Q9NYV4	1490
A6NGY3	159
Q86X02	465
Q01850	454
P08217	269
A8MTT3	80
P49715	358
Q9UNI1	258
Q8N0S6	344
Q6UY09	596
Q3KPI0	293
Q9NYQ6	3014
Q96H22	339
Q9BU64	300
Q02224	2701
Q5EE01	88
Q6ZMG9	384
Q5JQF7	62
Q9UKY3	287
Q5T0Z8	1188
Q5SZD1	244
Q6P656	301
Q5TEZ5	329
Q8TBY9	1149
Q6ZQR2	320
Q8N5B7	392
Q8IYR0	622
Q8IYW2	2715
Q9P2B7	532
Q96N23	3096
A4D0T2	115
Q5T0N1	1121
A6NFT4	308
Q9HD87	102
Q8N6G5	542
Q8N0T1	100
Q8N865	590
Q8WU49	177
O95476	244
Q8IZM0	81
Q16281	694
Q8IV77	575
Q14181	598
P28340	1107
P49005	469
Q15054	466
Q9HCU8	107
Q07864	2286
P56282	527
Q9NRF9	147
Q9NR33	117
P54098	1239
Q9UHN1	485
P09884	1462
P06746	335
Q9UGP5	575
Q9NP87	494
Q7Z5Q5	900
Q49A92	538
Q9C0B2	1584
P61024	79
Q9NQ89	552
Q8N999	325
Q86WS4	652
Q96LP6	360
Q5SXM8	178
O00429	736
Q9Y6K1	912
Q9UBC3	853
Q9UJW3	386
Q6XZF7	1577
P26358	1616
Q9ULA0	475
O43598	174
O00115	360
Q8WZ79	361
P49184	302
Q92874	299
Q13609	305
P06340	250
P13765	273
Q96BY6	2186
Q5JSL3	2073
Q14183	400
Q14184	412
Q14185	1865
Q92608	1830
Q8IZD9	2030
Q8N1I0	1966
Q9H7D0	1870
Q96HP0	2047
Q96N67	2140
Q8NF50	2099
Q9BZ29	2069
Q9BU89	302
Q99704	481
O60496	412
Q7L591	496
Q8TEW6	326
Q9P104	306
Q6PKX4	331
Q18PE1	504
Q9UPQ8	538
Q9NYP3	566
Q5JWR5	2465
Q9Y3R5	2298
P30046	118
P09172	617
Q86YN1	238
Q8TEK3	1537
Q1HG43	343
Q1HG44	320
Q9UKG1	709
Q8NEU8	664
A0A0U1RQF7	123
P20036	260
P04440	258
Q86SG4	172
Q9BVM2	203
P16444	411
Q9H4A9	486
Q9H4B8	488
Q92782	380
Q92784	378
Q9BZG8	443
Q9BQC3	489
Q9H4G8	78
Q96FX2	82
Q9H2P9	285
Q7L8W6	267
Q9BTV6	452
O60762	260
O94777	84
Q9P2X0	92
Q06432	222
Q9BWC9	280
P55774	89
Q9Y4X3	112
P07766	207
Q6NVV7	123
P49336	464
Q49AR2	442
A4QMS7	147
P0C854	216
P51861	262
O75871	244
P06731	702
Q5SZQ8	465
Q9BYV8	373
Q9Y6K0	416
Q7Z7K6	275
Q92674	756
A8MT69	81
Q9Y6Z2	57
Q9P209	647
Q5JU67	520
Q96G28	342
Q6P2H3	762
Q9HA82	394
Q7Z4T9	767
Q9BRQ4	267
D6REC4	459
